State	rank	HS6	Abbreviation	val2011	val2012	val2013	val2014	share11	share12	share13	share14	change
Montana	13	848620	MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I	83.99	68.15	40.31	31.51	5.2764	4.3242	2.676	2.0601	-21.84
Montana	14	300290	HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR	20.3	63.36	50.94	26.41	1.2754	4.0204	3.3816	1.7266	-48.16
Montana	15	252620	NATURAL STEATITE AND TALC, CRUSHED OR POWDERE	22.64	24.15	23.73	25.36	1.4223	1.5321	1.5751	1.6582	6.89
Montana	16	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	40.35	9.54	14.45	22.47	2.5345	0.6056	0.9596	1.4691	55.45
Montana	17	190219	PASTA, UNCOOKED, NOT STUFFED ETC., NESOI	19.38	21.73	19.47	19.33	1.2174	1.3791	1.2926	1.2637	-0.74
Montana	18	391739	TUBES, PIPES & HOSES, OF PLASTICS, NESOI	0.16	1.17	10.22	18.65	0.0098	0.0743	0.6784	1.2197	82.56
Montana	19	120510	LOW ERUCIC ACID RAPE/COLZA SEEDS W/NOT BROKEN	6.36	15.36	7.08	14.89	0.3995	0.9746	0.4697	0.9735	110.42
Montana	20	110710	MALT, NOT ROASTED	0.9	18.79	17.37	14.35	0.0563	1.1923	1.1534	0.9382	-17.41
Montana	21	848690	PARTS & ACCSESORIES FOR MACH TO MAN. SEMICNT,	26.98	14.05	13.84	13.57	1.6951	0.8916	0.9185	0.8875	-1.89
Montana	22	271113	BUTANES, LIQUEFIED	37.21	20.79	11.59	12.91	2.3374	1.319	0.7692	0.8442	11.43
Montana	23	730799	PIPE FITTINGS NESOI, OF IRON OR NONST STEEL N	0.05	0.04	0.14	12.91	0.0031	0.0026	0.0094	0.8441	8977.82
Montana	24	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	47.27	36.02	30.52	11.96	2.9698	2.2857	2.0264	0.7819	-60.82
Montana	25	283324	NICKEL SULFATE	6.3	5.69	5.88	10.75	0.3956	0.3611	0.3903	0.7026	82.79
North Carolina	0	0	World	27067.05	28838.53	29340.1	31290.51	1.8258	1.8657	1.8574	1.9276	6.65
North Carolina	0	25	Top 25	7708.27	8407.36	8593.33	10447.39	28.4784	29.1532	29.2887	33.3884	21.58
North Carolina	1	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	936.57	1064.09	1056.11	1203.14	3.4602	3.6898	3.5995	3.8451	13.92
North Carolina	2	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	630.87	982.14	824.53	1163.35	2.3308	3.4057	2.8102	3.7179	41.09
North Carolina	3	240120	TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED	735.05	745.92	728.29	746.51	2.7157	2.5865	2.4822	2.3857	2.5
North Carolina	4	470321	CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL	647.94	565.54	573.62	632.69	2.3938	1.961	1.9551	2.022	10.3
North Carolina	5	854140	PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL	345.9	432.27	437.41	541.18	1.2779	1.4989	1.4908	1.7295	23.72
North Carolina	6	300210	ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO	533.98	504.94	465.36	491.21	1.9728	1.7509	1.5861	1.5698	5.56
North Carolina	7	870120	ROAD TRACTORS FOR SEMI-TRAILERS	363.68	641.95	616.45	466.01	1.3436	2.226	2.1011	1.4893	-24.4
North Carolina	8	520512	COT YARN, 85% COT, NO RETAIL, OV 14NM NOT OV	635.99	366.84	452.87	457.45	2.3497	1.2721	1.5435	1.4619	1.01
North Carolina	9	930690	BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR	81.61	48.41	54.23	403.72	0.3015	0.1679	0.1848	1.2902	644.51
North Carolina	10	847590	PARTS OF MACH FOR ASSMBL ELEC LAMP ETC MFG GL	128.23	200.1	247.77	380.83	0.4738	0.6939	0.8445	1.2171	53.7
North Carolina	11	840820	COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN	99.82	141.1	235.42	376.89	0.3688	0.4893	0.8024	1.2045	60.09
North Carolina	12	842951	MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED	320.16	366.12	321.59	346.43	1.1828	1.2695	1.0961	1.1071	7.72
North Carolina	13	854470	INSULATED OPTICAL FIBER CABLES WITH INDVULY S	188.49	208.94	220.43	335.17	0.6964	0.7245	0.7513	1.0711	52.05
North Carolina	14	20714	CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F	155.15	157.29	237.08	289.82	0.5732	0.5454	0.808	0.9262	22.25
North Carolina	15	550953	YRN N SW TH SYN ST FB N RT SL PLY S F MIX M/S	306.04	270.46	273.61	274.43	1.1307	0.9379	0.9326	0.877	0.3
North Carolina	16	240220	CIGARETTES CONTAINING TOBACCO	363.64	294.82	267.66	259.46	1.3435	1.0223	0.9123	0.8292	-3.06
North Carolina	17	854121	TRANSISTORS EX PHOTOSENITIVE,DISSPATION RATE	74.71	115.94	165.2	257.95	0.276	0.402	0.563	0.8244	56.15
North Carolina	18	20329	MEAT OF SWINE, NESOI, FROZEN	364.89	292.63	303.03	254.68	1.3481	1.0147	1.0328	0.8139	-15.96
North Carolina	19	842952	MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRS	258.45	325.07	216.83	239.06	0.9548	1.1272	0.739	0.764	10.25
North Carolina	20	847150	DIGITAL PROCESSING UNITS, N.E.S.O.I.	45.27	66.93	169.93	237.42	0.1673	0.2321	0.5792	0.7588	39.72
North Carolina	21	381512	SUPPORTED CATALYSTS W PREC METAL/PREC MTL COM	9.31	7.29	98.79	235.16	0.0344	0.0253	0.3367	0.7515	138.04
North Carolina	22	900110	OPTICAL FIBERS, OPTICAL FIBER BUNDLES AND CAB	242.62	349.64	265.86	225.5	0.8964	1.2124	0.9061	0.7207	-15.18
North Carolina	23	903289	AUTO REGULATING INS & APPR EX THROSTAT,MNSTAT	99.47	122.21	191.57	216.54	0.3675	0.4238	0.6529	0.692	13.04
North Carolina	24	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	140.44	136.71	169.69	209.06	0.5189	0.4741	0.5783	0.6681	23.2
North Carolina	25	880240	AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG	0	0	0	203.73	0	0	0	0.6511	0
North Dakota	0	0	World	3392.77	4308.77	3729.11	5289.47	0.2289	0.2788	0.2361	0.3259	41.84
North Dakota	0	25	Top 25	1950.24	3208.76	2720.84	4336.03	57.4823	74.4704	72.9623	81.9748	59.36
North Dakota	1	270900	CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER	697.83	1128.19	720.47	2155.72	20.5682	26.1836	19.3202	40.755	199.21
North Dakota	2	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	177.93	196.54	299.88	0	4.1295	5.2704	5.6693	52.58
North Dakota	3	842951	MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED	307.25	357.03	274.56	296.37	9.0559	8.2861	7.3625	5.6031	7.95
North Dakota	4	870130	TRACK-LAYING TRACTORS	44.22	90.84	144.2	148.26	1.3033	2.1082	3.867	2.803	2.81
North Dakota	5	870190	TRACTORS, NESOI	194.25	183.12	163.94	144.66	5.7254	4.2499	4.3963	2.7349	-11.76
North Dakota	6	100199	WHEAT AND MESLIN, NESOI	0	138.7	109.98	140.72	0	3.219	2.9492	2.6604	27.95
North Dakota	7	271113	BUTANES, LIQUEFIED	41.27	56.49	63.29	138.6	1.2166	1.311	1.6971	2.6203	119
North Dakota	8	382600	BIODIESEL AND MIXES CONTAIN LT 70% PETROL OIL	0	120.38	155.87	112.07	0	2.7939	4.1798	2.1188	-28.1
North Dakota	9	120190	SOYBEANS, NESOI	0	19.99	48.85	108.76	0	0.464	1.3099	2.0562	122.66
North Dakota	10	271121	NATURAL GAS, GASEOUS	0	2.66	2.61	108.64	0	0.0617	0.0701	2.0539	4058.61
North Dakota	11	220720	ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR	29.78	109.27	105.16	89.38	0.8777	2.5361	2.8201	1.6897	-15.01
North Dakota	12	230330	BREWING OR DISTILLING DREGS AND WASTE, W/NT P	72.25	89.79	81.64	77.18	2.1295	2.0838	2.1892	1.4591	-5.46
North Dakota	13	843230	SEEDERS, PLANTERS AND TRANSPLANTERS	96.48	116.41	123.14	68.97	2.8436	2.7017	3.3021	1.304	-43.99
North Dakota	14	842952	MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRS	85.56	63.68	59.66	60.26	2.5218	1.478	1.5999	1.1393	1.01
North Dakota	15	110710	MALT, NOT ROASTED	47.08	94.01	67.92	60.13	1.3878	2.1818	1.8213	1.1367	-11.47
North Dakota	16	120600	SUNFLOWER SEEDS, WHETHER OR NOT BROKEN	46.98	40.46	61.2	53.18	1.3847	0.939	1.6411	1.0055	-13.09
North Dakota	17	71310	PEAS, DRIED SHELLED, INCLUDING SEED	50.43	29.6	44.13	40.99	1.4864	0.6869	1.1835	0.7749	-7.12
North Dakota	18	290110	ACYCLIC HYDROCARBONS, SATURATED	9.15	45.76	59.02	34.22	0.2696	1.0621	1.5826	0.6469	-42.02
North Dakota	19	71339	BEANS NESOI, DRIED SHELLED, INCLUDING SEED	29.42	47.97	41.46	33.04	0.867	1.1132	1.1118	0.6246	-20.31
North Dakota	20	71333	KIDNEY BEANS & WHITE PEA BEANS, DRI SHEL, INC	22.21	20.34	18.6	28.28	0.6546	0.4721	0.4987	0.5346	52.05
North Dakota	21	870210	MV TRNSP >TEN PRSNS COM-IGNTN INTR COMB PIST(	27.7	18.51	8.35	27.98	0.8165	0.4297	0.2238	0.5289	235.22
North Dakota	22	100590	CORN (MAIZE), OTHER THAN SEED CORN	59.11	84.03	75.67	27.72	1.7424	1.9503	2.0291	0.524	-63.37
North Dakota	23	151411	RAPESEED/COLZA OIL & FRACTIONS, LW ERUCIC ACI	72.58	128	62.71	27.46	2.1392	2.9707	1.6817	0.5192	-56.21
North Dakota	24	71340	LENTILS, DRIED SHELLED, INCLUDING SEED	16.7	21.31	17.61	26.86	0.4922	0.4946	0.4722	0.5078	52.52
North Dakota	25	100119	DURUM WHEAT, NESOI	0	24.28	14.27	26.7	0	0.5636	0.3828	0.5047	87.03
Nebraska	0	0	World	7587.58	7455.43	7393.35	7863.22	0.5118	0.4823	0.4681	0.4844	6.36
Nebraska	0	25	Top 25	4159.82	4607.75	4593.67	5124.64	54.824	61.8039	62.1324	65.1723	11.56
Nebraska	1	20130	MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH	437.32	435.13	490.07	532.87	5.7637	5.8364	6.6285	6.7768	8.73
Nebraska	2	120190	SOYBEANS, NESOI	0	639.23	425.97	519.03	0	8.574	5.7615	6.6008	21.85
Nebraska	3	271121	NATURAL GAS, GASEOUS	419.66	245.54	404.59	476.52	5.5309	3.2934	5.4724	6.0602	17.78
Nebraska	4	843351	COMBINE HARVESTER-THRESHERS	572.7	583.27	580.59	466.26	7.5479	7.8235	7.8528	5.9296	-19.69
Nebraska	5	20230	MEAT OF BOVINE ANIMALS, BONELESS, FROZEN	278.29	321.37	320.99	432.89	3.6676	4.3105	4.3416	5.5052	34.86
Nebraska	6	410150	WHOLE HIDES & SKINS, OF A WT >16KG BOVINE/EQU	231.27	236.15	257.97	313.69	3.048	3.1675	3.4893	3.9893	21.6
Nebraska	7	842481	AGRICULTURAL OR HORTICULTURAL MECH SPRAYERS E	235.6	242.98	284.85	240.65	3.1051	3.2591	3.8528	3.0605	-15.52
Nebraska	8	20329	MEAT OF SWINE, NESOI, FROZEN	241.61	201.7	132.76	225.82	3.1843	2.7053	1.7956	2.8719	70.1
Nebraska	9	410411	BOV/EQ HIDE/SKIN,FUL GRN,UNSPLIT;GRN SPL, WET	120.19	110.65	162.01	201.53	1.5841	1.4842	2.1913	2.563	24.39
Nebraska	10	100590	CORN (MAIZE), OTHER THAN SEED CORN	646.85	575.35	144.07	194.63	8.5252	7.7172	1.9486	2.4752	35.1
Nebraska	11	300230	VACCINES FOR VETRINARY MEDICINE	144.38	158.32	163.26	156.9	1.9029	2.1235	2.2082	1.9954	-3.89
Nebraska	12	20220	MEAT, BOVINE CUTS WITH BONE IN, FROZEN	67.14	57.65	101.07	136.09	0.8849	0.7732	1.3671	1.7307	34.65
Nebraska	13	230990	ANIMAL FEED PREP EXCEPT DOG OR CAT FOOD, RETA	41.34	46.12	172.74	124.48	0.5448	0.6186	2.3364	1.583	-27.94
Nebraska	14	853690	ELECT APPR F PRTCT TO ELECT CIRCT NOV 1000 V	37.59	52.39	58.19	122.25	0.4954	0.7028	0.787	1.5547	110.11
Nebraska	15	20319	MEAT OF SWINE, NESOI, FRESH OR CHILLED	189.32	167.91	142.89	116.96	2.4951	2.2522	1.9326	1.4874	-18.14
Nebraska	16	380893	HERBCD, ANTISPROUT. PROD. & PLANT-GRWTH REG.	21.13	26.79	85.41	115.28	0.2785	0.3594	1.1553	1.4661	34.97
Nebraska	17	901831	SYRINGES, WITH OR WITHOUT NEEDLES; PTS & ACCE	77.13	82.54	129.91	113.28	1.0165	1.1071	1.7572	1.4407	-12.8
Nebraska	18	230330	BREWING OR DISTILLING DREGS AND WASTE, W/NT P	19.79	13.74	88.66	104	0.2608	0.1843	1.1992	1.3226	17.3
Nebraska	19	410120	WL HIDES&SKIN, WT/SKI<=8KG DRD/10 DRY-SALT/16	124.64	112.05	118.22	97.01	1.6427	1.503	1.599	1.2337	-17.94
Nebraska	20	380891	INSECTICIDES, EXC THOSE SPECIFIED IN SUBHEAD.	37.63	40.65	73.71	90.62	0.4959	0.5452	0.9969	1.1524	22.95
Nebraska	21	853890	PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL	24.42	34.62	37.94	88.6	0.3219	0.4644	0.5131	1.1267	133.54
Nebraska	22	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	94.46	73.72	33.62	68.71	1.245	0.9888	0.4547	0.8738	104.38
Nebraska	23	170260	FRUCTOSE, NESOI & SYRUP, OV 50% FRUCTOSE IN D	32.65	42.96	54.47	67.77	0.4303	0.5762	0.7367	0.8619	24.43
Nebraska	24	380892	FUNGICIDES, EXC THOSE SPECIFIED IN SUBHEAD. N	45.43	76.05	78.97	67.41	0.5987	1.0201	1.0681	0.8573	-14.63
Nebraska	25	71339	BEANS NESOI, DRIED SHELLED, INCLUDING SEED	19.26	30.88	50.74	51.36	0.2539	0.4142	0.6863	0.6532	1.22
New Hampshire	0	0	World	4306.55	3489.25	4184.13	4424.34	0.2905	0.2257	0.2649	0.2726	5.74
New Hampshire	0	25	Top 25	1232.94	1074.8	1942.9	2190.93	28.6294	30.8032	46.4349	49.5198	12.77
New Hampshire	1	851712	PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS	18.32	63.37	179.68	503.28	0.4253	1.8163	4.2944	11.3752	180.09
New Hampshire	2	270900	CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER	0	1.52	673.04	199.97	0	0.0437	16.0856	4.5197	-70.29
New Hampshire	3	844399	PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,	98.15	114.69	142.37	173.26	2.2791	3.2869	3.4025	3.916	21.7
New Hampshire	4	846693	PARTS AND ACCESSORIES FOR USE WITH MACH TOOL	201.51	144.23	145.81	158.37	4.6792	4.1336	3.4848	3.5796	8.62
New Hampshire	5	851770	PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC	186.73	23.58	66.34	124.6	4.3359	0.6757	1.5855	2.8162	87.82
New Hampshire	6	852990	PTS,EX ANTENNA,FOR TRNSMSSN,RDR,RADIO,TV,ETC	12.63	9.75	19.19	99.69	0.2933	0.2794	0.4586	2.2532	419.49
New Hampshire	7	844332	PRINTERS/ COPIERS/FAX MACH, NT COMB, CONNCT T	86.4	70.02	65.83	89.24	2.0062	2.0066	1.5734	2.017	35.55
New Hampshire	8	854020	TV CAMERA TBS; IMAGE CNVRTR & INTNSFR; PHTOCT	0.33	1.55	2.05	73.44	0.0076	0.0443	0.049	1.6598	3483.69
New Hampshire	9	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	59.99	50.61	55.26	69.2	1.393	1.4506	1.3207	1.5641	25.22
New Hampshire	10	845690	MACH TOOL,WRK ANY MATERIAL BY REMOVAL OF MATR	29.42	44.67	56.07	61.67	0.6831	1.2803	1.3401	1.3938	9.97
New Hampshire	11	720449	FERROUS WASTE & SCRAP NESOI	87.72	73.51	56.55	58.77	2.0368	2.1066	1.3516	1.3284	3.93
New Hampshire	12	853400	PRINTED CIRCUITS	34.78	61.06	61.88	49.69	0.8076	1.7498	1.4789	1.1232	-19.69
New Hampshire	13	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	25.65	61.3	34.7	49	0.5956	1.7569	0.8292	1.1075	41.22
New Hampshire	14	902750	INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO	111.73	61.42	48.74	48.9	2.5945	1.7601	1.1649	1.1053	0.33
New Hampshire	15	392690	ARTICLES OF PLASTICS, NESOI	39.55	39.55	34.13	47.48	0.9184	1.1335	0.8156	1.0731	39.13
New Hampshire	16	710812	GOLD, NONMONETARY, UNWROUGHT NESOI	0	0	0.04	47.12	0	0.0001	0.0009	1.065	124684.25
New Hampshire	17	740400	COPPER WASTE AND SCRAP	55.41	60.83	27.65	45.04	1.2867	1.7433	0.6607	1.0179	62.9
New Hampshire	18	852560	TRANSMISSION APP INCORP RECEPTION, FOR RADIO	0.41	0.23	12.28	43.44	0.0094	0.0066	0.2935	0.9818	253.65
New Hampshire	19	901580	SURVEYING INSTRUMENTS AND APPLIANCES, NESOI E	29.66	35.41	64.13	39.24	0.6888	1.015	1.5327	0.8869	-38.81
New Hampshire	20	180690	COCOA PREPARATIONS, NOT IN BULK FORM, NESOI	18.2	19.51	29.34	36.97	0.4226	0.559	0.7011	0.8357	26.04
New Hampshire	21	854449	INSULATED ELECTRIC CONDUCTORS =< 80 V NESOI	22.06	27.41	31.14	35.96	0.5123	0.7856	0.7442	0.8128	15.48
New Hampshire	22	711299	WASTE AND SCRAP OF PRECIOUS METAL NESOI	23.33	9.14	39.42	35.67	0.5418	0.2618	0.9422	0.8062	-9.52
New Hampshire	23	853590	ELECT APPR F PRTCT TO ELECT CIRCT >1000 V NES	22.09	25.5	29.57	35.34	0.513	0.7309	0.7068	0.7988	19.51
New Hampshire	24	853921	TUNGSTEN HALOGEN ELECTRIC FILAMENT LAMPS	35.57	36.9	38.86	35.04	0.8259	1.0575	0.9287	0.792	-9.83
New Hampshire	25	853890	PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL	33.3	39.05	28.83	30.55	0.7731	1.1192	0.689	0.6906	5.98
New Jersey	0	0	World	38172.32	37300.58	36725.66	36836.02	2.5748	2.4132	2.325	2.2692	0.3
New Jersey	0	25	Top 25	14305.65	15714.54	14589.58	15012.89	37.4765	42.1295	39.7259	40.756	2.9
New Jersey	1	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	4025.98	5693.47	3749.95	2940.43	10.5468	15.2638	10.2107	7.9825	-21.59
New Jersey	2	711319	JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME	1069.18	1200.08	1321.87	1416.88	2.8009	3.2173	3.5993	3.8465	7.19
New Jersey	3	711021	PALLADIUM, UNWROUGHT OR IN POWDER FORM	832.63	543.76	605.85	884.67	2.1812	1.4578	1.6497	2.4016	46.02
New Jersey	4	711292	PLAT WST A SCRP NT CNTNG OTH PREC MTLS	771.69	484.25	732.74	868.13	2.0216	1.2982	1.9952	2.3567	18.48
New Jersey	5	720449	FERROUS WASTE & SCRAP NESOI	1115.62	901.83	929.17	754.25	2.9226	2.4177	2.53	2.0476	-18.83
New Jersey	6	851712	PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS	103.09	168.6	313.92	697.05	0.2701	0.452	0.8548	1.8923	122.05
New Jersey	7	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	529.41	959.95	565.5	614.87	1.3869	2.5736	1.5398	1.6692	8.73
New Jersey	8	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	863.5	797.49	879.76	613.73	2.2621	2.138	2.3955	1.6661	-30.24
New Jersey	9	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	354.3	301.48	607.91	613.38	0.9282	0.8082	1.6553	1.6652	0.9
New Jersey	10	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	697.07	585.91	637.05	594.11	1.8261	1.5708	1.7346	1.6128	-6.74
New Jersey	11	711011	PLATINUM, UNWROUGHT OR POWDER	621.82	468.11	391.72	469.87	1.629	1.255	1.0666	1.2756	19.95
New Jersey	12	330499	BEAUTY & SKIN CARE PREPARATION, NESOI	340.93	372.56	415.73	430.63	0.8931	0.9988	1.132	1.169	3.58
New Jersey	13	490199	PRINTED BOOKS, BROCHURES, ETC., NESOI	310.72	377.27	379.69	379.19	0.814	1.0114	1.0338	1.0294	-0.13
New Jersey	14	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	262.63	323.76	378.1	0	0.7041	0.8816	1.0264	16.78
New Jersey	15	880330	PARTS OF AIRPLANES OR HELICOPTERS, NESOI	552.23	366.71	269.1	374.47	1.4467	0.9831	0.7327	1.0166	39.16
New Jersey	16	847130	PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >	283.98	347.82	332.29	360.01	0.7439	0.9325	0.9048	0.9773	8.34
New Jersey	17	381121	ADDITIVE FOR LUB OIL CONT PETRO/BITUMINOUS MI	316.23	270.78	323.96	345.91	0.8284	0.7259	0.8821	0.9391	6.77
New Jersey	18	330300	PERFUMES AND TOILET WATERS	292.87	337.12	361.89	341.93	0.7672	0.9038	0.9854	0.9283	-5.52
New Jersey	19	847180	AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.	129.06	175.14	201.51	324.23	0.3381	0.4695	0.5487	0.8802	60.9
New Jersey	20	330290	MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESO	282.45	291.84	289.42	296.42	0.7399	0.7824	0.7881	0.8047	2.42
New Jersey	21	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	322.49	287.65	194.86	282.03	0.8448	0.7712	0.5306	0.7656	44.73
New Jersey	22	330210	MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRIN	231.82	246.29	276.62	272.83	0.6073	0.6603	0.7532	0.7407	-1.37
New Jersey	23	880212	HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 20	6.87	34.27	1.48	263.46	0.018	0.0919	0.004	0.7152	17752.01
New Jersey	24	300210	ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO	35.33	44.25	271.87	258.15	0.0925	0.1186	0.7403	0.7008	-5.04
New Jersey	25	382490	PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY,	216.36	195.25	211.97	238.17	0.5668	0.5234	0.5772	0.6466	12.36
New Mexico	0	0	World	2095.86	2957.81	2727.52	3788.92	0.1414	0.1914	0.1727	0.2334	38.91
New Mexico	0	25	Top 25	1012.32	1893.94	1640.67	2662.27	48.3011	64.0319	60.1524	70.2645	62.27
New Mexico	1	854231	PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG	437.77	1279.93	789.14	836.62	20.8874	43.2728	28.9327	22.0807	6.02
New Mexico	2	847330	PARTS & ACCESSORIES FOR ADP MACHINES & UNITS	6.91	24.78	10.11	496.26	0.3296	0.8377	0.3706	13.0976	4809.38
New Mexico	3	852610	RADAR APPARATUS	0.04	0	0	254.29	0.0017	0	0	6.7113	0
New Mexico	4	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	70.98	182.37	132.27	0	2.3997	6.6862	3.4911	-27.47
New Mexico	5	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	103.68	62.8	92.09	90.43	4.947	2.1231	3.3764	2.3868	-1.8
New Mexico	6	848620	MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I	11.02	7.8	32.49	68.83	0.5258	0.2636	1.1913	1.8166	111.84
New Mexico	7	848180	TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL	60.62	76.96	66.98	65.94	2.8923	2.602	2.4558	1.7404	-1.55
New Mexico	8	930690	BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR	25.61	52.22	13.99	65.81	1.2221	1.7655	0.5129	1.7368	370.38
New Mexico	9	392690	ARTICLES OF PLASTICS, NESOI	24.77	35.92	42.64	55.95	1.182	1.2145	1.5634	1.4767	31.21
New Mexico	10	847160	ADP INPUT OR OUTPUT UNITS, STORAGE OR NOT, NE	4.83	8.3	9.4	51.32	0.2303	0.2807	0.3445	1.3544	446.13
New Mexico	11	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	5.17	9.49	60.34	50.22	0.2466	0.3207	2.2124	1.3255	-16.78
New Mexico	12	841330	FUEL, LUB/COOLING MED PUMPS FOR INT COMB PIST	43.23	35.49	43.19	46.89	2.0626	1.2	1.5835	1.2375	8.56
New Mexico	13	40690	CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY	50.12	35.71	40.36	43.36	2.3914	1.2075	1.4798	1.1445	7.44
New Mexico	14	901890	INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N	6.36	8.82	31.72	43.16	0.3034	0.2982	1.1629	1.1392	36.08
New Mexico	15	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	6.42	5.79	7.17	42.4	0.3063	0.1957	0.263	1.119	491.03
New Mexico	16	853400	PRINTED CIRCUITS	8.73	18.74	18.63	42.4	0.4164	0.6335	0.6832	1.1189	127.52
New Mexico	17	40410	WHEY & MODFD WHEY WHET/NT CNCNTRTD CNTG ADD S	18.81	20.7	42.15	36.41	0.8973	0.6997	1.5452	0.9609	-13.62
New Mexico	18	732690	ARTICLES OF IRON OR STEEL NESOI	27.17	33.02	31.82	36.18	1.2965	1.1165	1.1666	0.955	13.71
New Mexico	19	847170	AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.	1.33	0.4	0.44	35.58	0.0634	0.0135	0.0162	0.9389	7962.9
New Mexico	20	853690	ELECT APPR F PRTCT TO ELECT CIRCT NOV 1000 V	23.5	31.04	31.83	30.85	1.1211	1.0495	1.1669	0.8141	-3.08
New Mexico	21	847180	AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.	0.19	0.21	0.96	29.19	0.0091	0.007	0.035	0.7704	2955.77
New Mexico	22	854140	PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL	71.38	17.11	21.42	27.24	3.4056	0.5784	0.7852	0.7189	27.19
New Mexico	23	903289	AUTO REGULATING INS & APPR EX THROSTAT,MNSTAT	20.13	6.75	18.22	27.19	0.9606	0.2283	0.6678	0.7177	49.29
New Mexico	24	851769	APP FOR THE TRANS/RECEP OF VOICE/IMAGES/DATA	20.47	15.71	21.7	26.81	0.9766	0.5311	0.7957	0.7076	23.54
New Mexico	25	710692	SILVER, SEMIMANUFACTURED	34.08	35.28	31.51	26.67	1.6259	1.1928	1.1552	0.704	-15.35
Nevada	0	0	World	7989.59	10261.53	8700.6	7701.39	0.5389	0.6639	0.5508	0.4744	-11.48
Nevada	0	25	Top 25	6303.97	8366.88	6686.86	5713.04	78.9023	81.5363	76.8552	74.1819	-14.56
Nevada	1	710812	GOLD, NONMONETARY, UNWROUGHT NESOI	3659.91	5399.76	3897.04	2793.07	45.8085	52.6214	44.7904	36.267	-28.33
Nevada	2	260300	COPPER ORES AND CONCENTRATES	835.45	906.91	604.39	574.95	10.4568	8.8379	6.9465	7.4656	-4.87
