Year	State	County	FIPS	Commodity	Product	Volume
2006	UT	Daggett County	49009		Oil (bbl)	91.33
2007	LA	De Soto Parish	22031		Oil (bbl)	91.59
2008	UT	Daggett County	49009		Oil (bbl)	93.58
2014	MS	Lowndes County	28087		Oil (bbl)	95.42
2008	LA	Bienville Parish	22013		Oil (bbl)	95.61
2012	NY	Steuben County	36101		Gas (mcf)	95.65
2011	CO	San Miguel County	08113		Oil (bbl)	96
2011	MO	Washington County	29221		Zinc Concentrate (tons)	96.58
2008	OK	Harper County	40059		Oil (bbl)	96.73
2012	OK	Payne County	40119		Oil (bbl)	97
2009	WY	Park County	56029		Oil (bbl)	97
2013	OK	Major County	40093		Oil (bbl)	98
2010	KY	Johnson County	21115		Gas (mcf)	98.88
2009	LA	Bienville Parish	22013		Oil (bbl)	99.49
2005	TX	Zapata County	48505		Oil (bbl)	100.2
2010	TX	Hidalgo County	48215		Oil (bbl)	101.93
2008	CO	Fremont County	08043		Gas (mcf)	102.32
2014	TX	Nacogdoches County	48347		Oil (bbl)	102.98
2008	CO	San Miguel County	08113		Oil (bbl)	103
2012	MT	Yellowstone County	30111		Oil (bbl)	103.62
2010	MO	Washington County	29221		Copper Concentrate (tons)	103.87
2014	OK	Major County	40093		Oil (bbl)	104
2012	CO	Fremont County	08043		Gas (mcf)	104.05
2006	TX	Zapata County	48505		Oil (bbl)	104.26
2012	MO	Washington County	29221		Zinc Concentrate (tons)	105.09
2011	CO	Fremont County	08043		Gas (mcf)	105.43
2013	MO	Crawford County	29055		Copper Concentrate (tons)	107.17
2014	CO	Fremont County	08043		Gas (mcf)	107.51
2009	OK	McClain County	40087		Oil (bbl)	108.34
2014	OH	Athens County	39009		Gas (mcf)	109
2011	CO	Bent County	08011		Oil (bbl)	110.42
2005	LA	Cameron Parish	22023		Oil (bbl)	110.46
2011	TX	Hidalgo County	48215		Oil (bbl)	111.09
2010	CO	Moffat County	08081		Gas (mcf)	112
2011	MS	Lawrence County	28077		Gas (mcf)	112.54
2007	MS	Monroe County	28095		Oil (bbl)	112.97
2014	UT	Daggett County	49009		Oil (bbl)	113.7
2014	Withheld	Withheld	Withheld		Zinc Concentrate (tons)	115.3
2013	CO	Gunnison County	08051		Oil (bbl)	115.37
2014	MI	Allegan County	26005		Oil (bbl)	115.6
2008	CA	San Benito County	06069		Gas (mcf)	116
2010	OK	McClain County	40087		Oil (bbl)	116.5
2009	LA	La Salle Parish	22059		Oil (bbl)	116.95
2012	CO	Broomfield County	08014		Oil (bbl)	117.2
2013	CO	Fremont County	08043		Gas (mcf)	118.91
2005	OK	McClain County	40087		Oil (bbl)	119.47
2013	MI	Allegan County	26005		Oil (bbl)	119.6
2008	MI	Lake County	26085		Oil (bbl)	120.67
2010	Withheld	Withheld	Withheld		Gold and Silver Products (oz)	122
2010	MI	Allegan County	26005		Oil (bbl)	122.8
2014	MT	Yellowstone County	30111		Oil (bbl)	123.07
2007	TX	Zapata County	48505		Oil (bbl)	123.17
2009	OK	Creek County	40037		Oil (bbl)	124
2010	CO	Fremont County	08043		Gas (mcf)	124.1
2012	OK	Garfield County	40047		Oil (bbl)	124.62
2009	CO	Fremont County	08043		Gas (mcf)	125.48
2011	ND	Bowman County	38011		Oil (bbl)	126.5
2014	CA	San Benito County	06069		Oil (bbl)	127
2013	CO	Bent County	08011		Oil (bbl)	127.03
2007	Withheld	Withheld	Withheld		Zinc Concentrate (tons)	128
2007	MS	Lawrence County	28077		Gas (mcf)	128.19
2009	TX	Jones County	48253		Gas (mcf)	129
2013	Withheld	Withheld	Withheld		Copper Concentrate (tons)	129
2011	OK	Garfield County	40047		Oil (bbl)	129.75
2011	OK	Major County	40093		Oil (bbl)	130
2008	MI	Allegan County	26005		Oil (bbl)	131
2012	OK	Major County	40093		Oil (bbl)	131
2007	KY	Clay County	21051		Oil (bbl)	131.97
2010	CO	San Miguel County	08113		Oil (bbl)	132
2014	CO	Bent County	08011		Oil (bbl)	132.07
2007	TX	Starr County	48427		Oil (bbl)	133.46
2006	MO	Crawford County	29055		Lead Concentrate (tons)	134.26
2012	MI	Allegan County	26005		Oil (bbl)	135.8
2005	CO	Gunnison County	08051		Oil (bbl)	138
2013	MS	Lowndes County	28087		Oil (bbl)	138.72
2010	CA	San Benito County	06069		Gas (mcf)	139
2009	LA	Natchitoches Parish	22069		Oil (bbl)	139.39
2009	OK	Major County	40093		Oil (bbl)	144
2013	OK	Garfield County	40047		Oil (bbl)	146.66
2011	CA	San Benito County	06069		Gas (mcf)	148
2007	LA	Natchitoches Parish	22069		Oil (bbl)	148.13
2014	NE	Dundy County	31057		Oil (bbl)	148.6
2010	CA	Kern County	06029		Gas (mcf)	148.9
2010	OK	Major County	40093		Oil (bbl)	149
2013	TX	Burleson County	48051		Oil (bbl)	149.24
2009	MI	Allegan County	26005		Oil (bbl)	150.6
2012	TX	Burleson County	48051		Oil (bbl)	151.13
2006	MI	Allegan County	26005		Oil (bbl)	151.6
2010	CO	Mesa County	08077		Oil (bbl)	151.67
2011	CO	Gunnison County	08051		Oil (bbl)	154
2005	MS	Jefferson Davis County	28065		Oil (bbl)	154.35
2013	TX	Bowie County	48037		Gas (mcf)	154.58
2007	TX	Hidalgo County	48215		Oil (bbl)	154.71
2011	OK	Payne County	40119		Oil (bbl)	155
2005	UT	Daggett County	49009		Oil (bbl)	156.83
2011	MI	Allegan County	26005		Oil (bbl)	157
2008	TX	Hidalgo County	48215		Oil (bbl)	158.16
2014	TX	San Augustine County	48405		Oil (bbl)	161.77
2007	MI	Lake County	26085		Oil (bbl)	163.11
2011	TX	Burleson County	48051		Oil (bbl)	163.87
2008	LA	De Soto Parish	22031		Oil (bbl)	164.01
2014	MS	Jefferson Davis County	28065		Oil (bbl)	165.72
2013	MO	Washington County	29221		Copper Concentrate (tons)	165.83
2008	LA	St. Mary Parish	22101		Gas (mcf)	166.29
2007	MI	Allegan County	26005		Oil (bbl)	167
2008	WY	Park County	56029		Oil (bbl)	168
2007	OK	Harper County	40059		Oil (bbl)	168.69
2010	MS	Lamar County	28073		Oil (bbl)	168.77
2014	TX	Bowie County	48037		Gas (mcf)	169.73
2009	KY	Lawrence County	21127		Gas (mcf)	170
2013	LA	De Soto Parish	22031		Oil (bbl)	171.35
2011	CO	Larimer County	08069		Gas (mcf)	171.55
2012	CO	Larimer County	08069		Gas (mcf)	171.55
2013	CO	Larimer County	08069		Gas (mcf)	171.55
2014	CO	Larimer County	08069		Gas (mcf)	171.55
2010	CO	Gunnison County	08051		Oil (bbl)	173
2010	ND	Bowman County	38011		Oil (bbl)	173.5
2009	TX	Hidalgo County	48215		Oil (bbl)	173.75
2008	OK	Creek County	40037		Oil (bbl)	176
2014	OH	Perry County	39127		Oil (bbl)	176
2008	IL	Clinton County	17027		Gas (mcf)	180
2014	OH	Stark County	39151		Oil (bbl)	180.47
2005	MI	Allegan County	26005		Oil (bbl)	181.4
2008	VA	Highland County	51091		Gas (mcf)	182.5
2007	OK	Creek County	40037		Oil (bbl)	183
2013	CO	San Miguel County	08113		Oil (bbl)	183
2005	OK	Washita County	40149		Oil (bbl)	184.27
2010	CO	Larimer County	08069		Gas (mcf)	185.85
2012	CO	Delta County	08029		Oil (bbl)	186.26
2013	CO	Jackson County	08057		Oil (bbl)	187
2010	MS	Lawrence County	28077		Gas (mcf)	189.13
2012	CA	San Benito County	06069		Oil (bbl)	190
2007	LA	Lincoln Parish	22061		Oil (bbl)	190.44
2010	OK	Payne County	40119		Oil (bbl)	191
2013	NE	Dundy County	31057		Oil (bbl)	192.38
2007	LA	St. Mary Parish	22101		Oil (bbl)	192.38
2009	WV	Lewis County	54041		Oil (bbl)	193
2007	MI	Calhoun County	26025		Oil (bbl)	193.6
2008	MO	Crawford County	29055		Lead Concentrate (tons)	194.32
2007	CO	Gunnison County	08051		Oil (bbl)	195
2010	CO	Bent County	08011		Oil (bbl)	195.45
2006	TX	Hidalgo County	48215		Oil (bbl)	195.84
2009	TX	Parker County	48367		Oil (bbl)	201
2006	OK	Creek County	40037		Oil (bbl)	204
2010	CA	San Luis Obispo County	06079		Gas (mcf)	206.1
2014	OK	Garfield County	40047		Oil (bbl)	207.7
2006	MO	Washington County	29221		Lead Concentrate (tons)	207.74
2014	OH	Trumbull County	39155		Oil (bbl)	208.11
2005	OK	Creek County	40037		Oil (bbl)	209
2009	ND	Bowman County	38011		Oil (bbl)	209.5
2009	TX	Jackson County	48239		Gas (mcf)	210.55
2012	WY	Uinta County	56041		Oil (bbl)	211.67
2010	TX	Nacogdoches County	48347		Oil (bbl)	211.85
2013	MO	Dent County	29065		Copper Concentrate (tons)	212
2013	OH	Trumbull County	39155		Oil (bbl)	212.33
2006	CO	Moffat County	08081		Oil (bbl)	214
2014	TX	Burleson County	48051		Oil (bbl)	214.38
2011	CO	Broomfield County	08014		Oil (bbl)	214.77
2007	OK	Washita County	40149		Oil (bbl)	214.89
2009	UT	Duchesne County	49013		Oil (bbl)	216
2010	OH	Perry County	39127		Oil (bbl)	217
2008	OK	Major County	40093		Oil (bbl)	217
2009	Withheld	Withheld	Withheld		Gold and Silver Products (oz)	217
2008	MS	Lawrence County	28077		Gas (mcf)	217.12
2011	TX	Montague County	48337		Oil (bbl)	218.36
2011	CO	Prowers County	08099		Gas (mcf)	219.87
2014	TX	Montague County	48337		Oil (bbl)	220.34
2008	TX	Nacogdoches County	48347		Oil (bbl)	221.76
2008	Withheld	Withheld	Withheld		Copper Concentrate (tons)	222
2013	TX	San Augustine County	48405		Oil (bbl)	222.18
2012	TX	Nacogdoches County	48347		Oil (bbl)	222.35
2013	MS	Jefferson Davis County	28065		Oil (bbl)	224.16
2009	CA	San Benito County	06069		Gas (mcf)	225
2008	LA	Natchitoches Parish	22069		Oil (bbl)	225.94
2005	OK	Payne County	40119		Oil (bbl)	227.47
2012	CO	San Miguel County	08113		Oil (bbl)	229
2014	LA	Vermilion Parish	22113		Gas (mcf)	230.95
2010	KY	Letcher County	21133		Gas (mcf)	231.04
2007	OH	Perry County	39127		Oil (bbl)	233
2009	OH	Perry County	39127		Oil (bbl)	234
2011	NY	Steuben County	36101		Gas (mcf)	234.13
2010	OK	Logan County	40083		Gas (mcf)	235.28
2009	MS	Lamar County	28073		Oil (bbl)	236.68
2013	WY	Uinta County	56041		Oil (bbl)	237
2011	MS	Lowndes County	28087		Oil (bbl)	237.71
2014	KS	Seward County	20175		Oil (bbl)	237.92
2012	LA	La Salle Parish	22059		Gas (mcf)	238.27
2009	OK	Payne County	40119		Oil (bbl)	239
2006	OK	Washita County	40149		Oil (bbl)	239.5
2006	OK	Major County	40093		Oil (bbl)	240
2006	KS	Seward County	20175		Oil (bbl)	240.21
2011	KY	Johnson County	21115		Gas (mcf)	241.46
2010	CA	San Luis Obispo County	06079		Gas (mcf)	243.65
2014	LA	De Soto Parish	22031		Oil (bbl)	243.7
2013	KY	Lawrence County	21127		Gas (mcf)	247
2012	MS	Lowndes County	28087		Oil (bbl)	247.14
2009	KS	Seward County	20175		Oil (bbl)	249.17
2013	OH	Perry County	39127		Oil (bbl)	251
2008	LA	Lafourche Parish	22057		Oil (bbl)	251.64
2009	TX	Bowie County	48037		Gas (mcf)	254.6
2007	OK	Major County	40093		Oil (bbl)	256
2006	LA	Natchitoches Parish	22069		Oil (bbl)	256.07
2007	LA	La Salle Parish	22059		Gas (mcf)	258.46
2013	OH	Muskingum County	39119		Oil (bbl)	259
2010	CA	Kern County	06029		Oil (bbl)	259.63
2010	NM	Rio Arriba County	35039		Oil (bbl)	262
2009	NM	Chaves County	35005		Oil (bbl)	263
2009	KY	Letcher County	21133		Gas (mcf)	263.11
2011	TX	Nacogdoches County	48347		Oil (bbl)	263.62
2009	MS	Lawrence County	28077		Gas (mcf)	264.11
2013	OH	Stark County	39151		Oil (bbl)	265.26
2011	MO	Crawford County	29055		Copper Concentrate (tons)	265.77
2008	OH	Perry County	39127		Oil (bbl)	266
2011	CO	Moffat County	08081		Gas (mcf)	269
2014	OH	Muskingum County	39119		Oil (bbl)	272
2006	OH	Perry County	39127		Oil (bbl)	274
2011	WY	Uinta County	56041		Oil (bbl)	276
2008	MT	Yellowstone County	30111		Oil (bbl)	277.03
2014	Withheld	Withheld	Withheld		Copper Concentrate (tons)	278
2007	CO	San Miguel County	08113		Oil (bbl)	279
2006	CO	Mesa County	08077		Oil (bbl)	279.5
2010	NY	Steuben County	36101		Gas (mcf)	279.52
2009	OH	Stark County	39151		Oil (bbl)	282.55
2011	OH	Perry County	39127		Oil (bbl)	283
2012	TX	San Augustine County	48405		Oil (bbl)	285.36
2005	OH	Perry County	39127		Oil (bbl)	286
2008	OH	Licking County	39089		Oil (bbl)	286
2011	TX	Bowie County	48037		Gas (mcf)	286.2
2012	OH	Perry County	39127		Oil (bbl)	287
2009	CO	Gunnison County	08051		Oil (bbl)	288
2008	KY	Letcher County	21133		Gas (mcf)	289.68
2012	OH	Muskingum County	39119		Oil (bbl)	290
2013	CO	Morgan County	08087		Gas (mcf)	290.25
2006	KY	Lawrence County	21127		Gas (mcf)	291
2007	NE	Dundy County	31057		Oil (bbl)	291.4
2006	OK	Harper County	40059		Oil (bbl)	292.07
2013	KY	Johnson County	21115		Gas (mcf)	293.91
2008	LA	La Salle Parish	22059		Oil (bbl)	296.29
2008	CO	Mesa County	08077		Oil (bbl)	296.33
2011	OH	Stark County	39151		Oil (bbl)	298.1
2012	MO	Crawford County	29055		Copper Concentrate (tons)	299.53
2012	OH	Stark County	39151		Oil (bbl)	300.12
2008	ND	Bowman County	38011		Oil (bbl)	300.5
2008	MO	Washington County	29221		Lead Concentrate (tons)	300.68
2010	TX	Bowie County	48037		Gas (mcf)	302.66
2013	LA	Vermilion Parish	22113		Gas (mcf)	304.49
2010	OH	Stark County	39151		Oil (bbl)	306.41
2005	MT	Dawson County	30021		Gas (mcf)	307
2005	MT	Prairie County	30079		Gas (mcf)	307
2005	MT	Wibaux County	30109		Gas (mcf)	307
2005	OK	Major County	40093		Oil (bbl)	307
2012	KY	Johnson County	21115		Gas (mcf)	307.57
2014	MI	Newaygo County	26123		Oil (bbl)	308
2009	TX	Wilbarger County	48487		Oil (bbl)	308.3
2014	KY	Johnson County	21115		Gas (mcf)	309.75
2012	LA	Vermilion Parish	22113		Gas (mcf)	310.28
2008	OK	Payne County	40119		Oil (bbl)	311.12
2007	TX	Parker County	48367		Oil (bbl)	314
2010	LA	Vermilion Parish	22113		Gas (mcf)	314.51
2006	MI	Lake County	26085		Oil (bbl)	316.44
2008	MS	Lowndes County	28087		Oil (bbl)	321.81
2005	ND	Mountrail County	38061		Oil (bbl)	324.6
2006	MS	Jefferson Davis County	28065		Oil (bbl)	324.7
2012	TX	Bowie County	48037		Gas (mcf)	324.74
2008	LA	La Salle Parish	22059		Gas (mcf)	326.67
2012	NE	Dundy County	31057		Oil (bbl)	328.75
2011	OH	Muskingum County	39119		Oil (bbl)	329
2009	LA	Vermilion Parish	22113		Gas (mcf)	329.38
2011	LA	Vermilion Parish	22113		Gas (mcf)	330.08
2007	LA	Vermilion Parish	22113		Gas (mcf)	332.64
2010	LA	Lafourche Parish	22057		Oil (bbl)	332.85
2014	MO	Dent County	29065		Copper Concentrate (tons)	334.61
2006	NE	Dundy County	31057		Oil (bbl)	335.11
2009	LA	Lafourche Parish	22057		Oil (bbl)	335.18
2006	KY	Leslie County	21131		Oil (bbl)	337.17
2012	LA	De Soto Parish	22031		Oil (bbl)	339.1
2005	OK	Harper County	40059		Oil (bbl)	339.26
2010	MO	Dent County	29065		Copper Concentrate (tons)	339.33
2010	OH	Muskingum County	39119		Oil (bbl)	340
2006	OK	Payne County	40119		Oil (bbl)	341.04
2010	WY	Uinta County	56041		Oil (bbl)	341.67
2005	KS	Seward County	20175		Oil (bbl)	341.78
2007	KY	Letcher County	21133		Gas (mcf)	342.04
2005	CO	Larimer County	08069		Gas (mcf)	343.1
2006	CO	Larimer County	08069		Gas (mcf)	343.1
2007	CO	Larimer County	08069		Gas (mcf)	343.1
2008	CO	Larimer County	08069		Gas (mcf)	343.1
2009	CO	Larimer County	08069		Gas (mcf)	343.1
2010	TX	Burleson County	48051		Oil (bbl)	343.16
2012	MS	Jefferson Davis County	28065		Oil (bbl)	343.55
2007	LA	Lafourche Parish	22057		Oil (bbl)	350.88
2011	TX	San Augustine County	48405		Oil (bbl)	353.4
2013	OK	Kingfisher County	40073		Oil (bbl)	354.3
2005	NE	Dundy County	31057		Oil (bbl)	355.88
2009	MS	Lowndes County	28087		Oil (bbl)	356.24
2008	OH	Stark County	39151		Oil (bbl)	357.09
2007	OH	Stark County	39151		Oil (bbl)	358.43
2010	CA	San Luis Obispo County	06079		Oil (bbl)	359.37
2005	LA	La Salle Parish	22059		Gas (mcf)	359.41
2009	LA	De Soto Parish	22031		Oil (bbl)	360.11
2014	OK	Kingfisher County	40073		Oil (bbl)	361.29
2009	OK	Logan County	40083		Gas (mcf)	363.09
2008	KS	Seward County	20175		Oil (bbl)	363.11
2007	LA	La Salle Parish	22059		Oil (bbl)	364.87
2013	MT	Yellowstone County	30111		Oil (bbl)	369.2
2005	TX	Hidalgo County	48215		Oil (bbl)	370.01
2012	OK	Kingfisher County	40073		Oil (bbl)	372.84
2014	WY	Crook County	56011		Oil (bbl)	373
2006	OH	Stark County	39151		Oil (bbl)	373.43
2009	OK	Garfield County	40047		Oil (bbl)	374.28
2009	OH	Muskingum County	39119		Oil (bbl)	375
2006	LA	Vermilion Parish	22113		Gas (mcf)	376.17
2008	TX	Wilbarger County	48487		Oil (bbl)	378.28
2010	MS	Lowndes County	28087		Oil (bbl)	378.86
2011	TX	Wilbarger County	48487		Gas (mcf)	381.77
2006	MO	Crawford County	29055		Copper Concentrate (tons)	381.97
2008	OH	Muskingum County	39119		Oil (bbl)	383
2014	OK	Beckham County	40009		Oil (bbl)	384.15
2009	NM	Rio Arriba County	35039		Oil (bbl)	389
2005	CO	Morgan County	08087		Gas (mcf)	390
2013	OH	Licking County	39089		Oil (bbl)	390
2013	KS	Seward County	20175		Oil (bbl)	390.63
2014	LA	Ouachita Parish	22073		Gas (mcf)	393
2009	NY	Steuben County	36101		Gas (mcf)	397.59
2009	LA	La Salle Parish	22059		Gas (mcf)	397.97
2012	WY	Johnson County	56019		Oil (bbl)	398
2006	LA	St. Mary Parish	22101		Gas (mcf)	402.31
2005	LA	Vermilion Parish	22113		Gas (mcf)	402.65
2006	CA	San Benito County	06069		Oil (bbl)	405
2005	OH	Muskingum County	39119		Oil (bbl)	406
2006	LA	La Salle Parish	22059		Oil (bbl)	406.88
2006	MT	Fallon County	30025		Gas (mcf)	408
2006	ND	Bowman County	38011		Gas (mcf)	408
2011	NE	Dundy County	31057		Oil (bbl)	409.38
2011	MO	Washington County	29221		Copper Concentrate (tons)	411.23
2008	MS	Lamar County	28073		Gas (mcf)	411.62
2005	LA	Natchitoches Parish	22069		Oil (bbl)	412.5
2008	LA	Vermilion Parish	22113		Gas (mcf)	414.72
2006	NM	Bernalillo County	35001		Oil (bbl)	417
2006	KY	Letcher County	21133		Gas (mcf)	417.31
2012	OK	Beckham County	40009		Oil (bbl)	418.52
2006	OH	Muskingum County	39119		Oil (bbl)	419
2005	IL	Clinton County	17027		Gas (mcf)	420
2008	WY	Uinta County	56041		Oil (bbl)	420.33
2012	TX	Wilbarger County	48487		Gas (mcf)	423.15
2007	MS	Lowndes County	28087		Oil (bbl)	423.96
2007	OH	Muskingum County	39119		Oil (bbl)	425
2014	OH	Licking County	39089		Oil (bbl)	428
2010	KS	Seward County	20175		Oil (bbl)	429.57
2005	OH	Stark County	39151		Oil (bbl)	429.64
2011	OH	Trumbull County	39155		Oil (bbl)	430.09
2011	MS	Jefferson Davis County	28065		Oil (bbl)	431.58
2014	AL	Lamar County	01075		Gas (mcf)	434
2013	LA	Ouachita Parish	22073		Gas (mcf)	437
2011	OH	Licking County	39089		Oil (bbl)	439
2007	CO	Mesa County	08077		Oil (bbl)	440.67
2009	OK	Kingfisher County	40073		Oil (bbl)	444.58
2009	TX	San Augustine County	48405		Oil (bbl)	445.39
2009	TX	Harrison County	48203		Oil (bbl)	447
2009	OH	Trumbull County	39155		Oil (bbl)	448.47
2010	OK	Garfield County	40047		Oil (bbl)	449.51
2008	OK	Logan County	40083		Gas (mcf)	451.32
2006	LA	La Salle Parish	22059		Gas (mcf)	455.26
2005	OK	Logan County	40083		Gas (mcf)	458.29
2013	OK	Beckham County	40009		Oil (bbl)	461.04
2012	MO	Crawford County	29055		Lead Concentrate (tons)	461.66
2012	MO	Washington County	29221		Copper Concentrate (tons)	463.47
2007	OK	Logan County	40083		Gas (mcf)	464.78
2005	KY	Letcher County	21133		Gas (mcf)	464.83
2007	TX	Wilbarger County	48487		Oil (bbl)	468.26
2010	LA	La Salle Parish	22059		Gas (mcf)	468.72
2006	MS	Covington County	28031		Oil (bbl)	471.59
2007	LA	St. Martin Parish	22099		Oil (bbl)	474.59
2012	CO	Gunnison County	08051		Oil (bbl)	475.48
2006	WY	Natrona County	56025		Oil (bbl)	476
2010	NE	Dundy County	31057		Oil (bbl)	476.44
2008	LA	Ouachita Parish	22073		Gas (mcf)	477
2008	OK	Garfield County	40047		Oil (bbl)	477.04
2011	LA	La Salle Parish	22059		Gas (mcf)	477.82
2006	NY	Steuben County	36101		Gas (mcf)	479.27
2007	LA	Lafourche Parish	22057		Gas (mcf)	480.96
2009	WY	Uinta County	56041		Oil (bbl)	481.67
2012	LA	Ouachita Parish	22073		Gas (mcf)	482
2009	OH	Licking County	39089		Oil (bbl)	482
2006	AL	Mobile County	01097		Oil (bbl)	482.76
2005	KY	Leslie County	21131		Oil (bbl)	483.51
2012	KS	Seward County	20175		Oil (bbl)	485.11
2010	TX	Nueces County	48355		Oil (bbl)	485.85
2008	NE	Dundy County	31057		Oil (bbl)	487.63
2006	MS	Lowndes County	28087		Oil (bbl)	488.64
2008	CO	Gunnison County	08051		Oil (bbl)	490
2006	OK	Logan County	40083		Gas (mcf)	493.81
2011	LA	Ouachita Parish	22073		Gas (mcf)	494
2005	LA	La Salle Parish	22059		Oil (bbl)	496.19
2010	OH	Licking County	39089		Oil (bbl)	497
2008	OH	Trumbull County	39155		Oil (bbl)	498.23
2005	OH	Trumbull County	39155		Oil (bbl)	498.92
2007	MT	Yellowstone County	30111		Oil (bbl)	498.92
2009	NE	Dundy County	31057		Oil (bbl)	501.27
2005	MS	Lowndes County	28087		Oil (bbl)	502.86
2012	CO	Jackson County	08057		Oil (bbl)	511
2005	MS	Covington County	28031		Oil (bbl)	511.19
2010	TX	San Augustine County	48405		Oil (bbl)	516.11
2011	KS	Seward County	20175		Oil (bbl)	516.95
2006	WY	Sheridan County	56033		Gas (mcf)	517.5
2013	NM	San Juan County	35045		Oil (bbl)	518
2010	Withheld	Withheld	Withheld		Lead Concentrate (tons)	518
2011	MT	Rosebud County	30087		Gas (mcf)	518.13
2006	Withheld	Withheld	Withheld		Copper Concentrate (tons)	519
2009	LA	Ouachita Parish	22073		Gas (mcf)	522
2007	KS	Seward County	20175		Oil (bbl)	523.1
2007	MS	Jefferson Davis County	28065		Oil (bbl)	523.72
2005	OK	Kingfisher County	40073		Oil (bbl)	524.23
2011	MO	Crawford County	29055		Lead Concentrate (tons)	528.79
2009	WY	Johnson County	56019		Oil (bbl)	529
2012	LA	East Baton Rouge Parish	22033		Oil (bbl)	534.11
2010	OK	Kingfisher County	40073		Oil (bbl)	535.79
2012	UT	Carbon County	49007		Oil (bbl)	537
2010	LA	De Soto Parish	22031		Oil (bbl)	539.25
2008	NM	Rio Arriba County	35039		Oil (bbl)	540
2010	MO	Crawford County	29055		Lead Concentrate (tons)	544.49
2008	TX	Bowie County	48037		Gas (mcf)	548.59
2012	OH	Licking County	39089		Oil (bbl)	555
2011	OK	Kingfisher County	40073		Oil (bbl)	560.1
2012	TX	Lee County	48287		Oil (bbl)	563.73
2009	TX	Nueces County	48355		Oil (bbl)	563.76
2011	AL	Lamar County	01075		Gas (mcf)	566
2005	LA	Lafourche Parish	22057		Gas (mcf)	566.94
2007	ND	Bowman County	38011		Oil (bbl)	568
2006	TX	Wilbarger County	48487		Oil (bbl)	570.09
2011	OK	Beckham County	40009		Oil (bbl)	570.83
2007	ND	Bowman County	38011		Gas (mcf)	572
2014	TX	Bowie County	48037		Oil (bbl)	572.41
2007	KY	Leslie County	21131		Oil (bbl)	576.24
2005	CO	Moffat County	08081		Oil (bbl)	577
2013	ND	Bottineau County	38009		Gas (mcf)	578.42
2013	TX	Chambers County	48071		Oil (bbl)	579
2014	MT	Rosebud County	30087		Gas (mcf)	579.56
2008	OK	Kingfisher County	40073		Oil (bbl)	580.44
2007	MT	Fallon County	30025		Oil (bbl)	587
2013	KY	McCreary County	21147		Gas (mcf)	589.85
2006	MO	Washington County	29221		Copper Concentrate (tons)	591.03
2007	MT	Fallon County	30025		Gas (mcf)	594
2014	TX	Lee County	48287		Oil (bbl)	597.24
2014	MS	Jones County	28067		Oil (bbl)	599.04
2011	KY	Letcher County	21133		Gas (mcf)	599.47
2005	NM	McKinley County	35031		Gas (mcf)	600
2007	LA	Ouachita Parish	22073		Gas (mcf)	600
2005	MI	Lake County	26085		Oil (bbl)	600.22
2014	TX	Live Oak County	48297		Oil (bbl)	603.49
2008	MO	Crawford County	29055		Copper Concentrate (tons)	604.17
2005	LA	Lafourche Parish	22057		Oil (bbl)	604.78
2010	TX	Lee County	48287		Oil (bbl)	605.15
2013	TX	Live Oak County	48297		Oil (bbl)	605.89
2013	MT	Rosebud County	30087		Gas (mcf)	607.16
2007	NM	Rio Arriba County	35039		Oil (bbl)	611
2007	MS	Smith County	28129		Gas (mcf)	613
2010	OH	Trumbull County	39155		Oil (bbl)	614.83
2008	MS	Jones County	28067		Oil (bbl)	616.23
2008	MS	Covington County	28031		Oil (bbl)	617.9
2010	OK	Beckham County	40009		Oil (bbl)	617.92
2006	LA	Caldwell Parish	22021		Gas (mcf)	618.3
2007	NY	Steuben County	36101		Gas (mcf)	622.2
2011	CO	Morgan County	08087		Gas (mcf)	623
2012	TX	Live Oak County	48297		Oil (bbl)	626.11
2014	OK	Hughes County	40063		Gas (mcf)	626.44
2009	OH	Monroe County	39111		Oil (bbl)	629
2011	LA	De Soto Parish	22031		Oil (bbl)	629.49
2007	OH	Trumbull County	39155		Oil (bbl)	630.15
2011	TX	Live Oak County	48297		Oil (bbl)	630.44
2008	NY	Steuben County	36101		Gas (mcf)	633.25
