Year	Commodity	Volume	Region	Product
2013		2655	AR	Conventional Hydroelectric (Kwh)
2004		1810	AR	All Other Renewables (Kwh)
2005		1736	AR	All Other Renewables (Kwh)
2006		1723	AR	All Other Renewables (Kwh)
2007		1624	AR	All Other Renewables (Kwh)
2008		1513	AR	All Other Renewables (Kwh)
2009		1586	AR	All Other Renewables (Kwh)
2010		1624	AR	All Other Renewables (Kwh)
2011		1668	AR	All Other Renewables (Kwh)
2012		1660	AR	All Other Renewables (Kwh)
2013		1601	AR	All Other Renewables (Kwh)
2004		1810	AR	Biomass (total) (Kwh)
2005		1736	AR	Biomass (total) (Kwh)
2006		1723	AR	Biomass (total) (Kwh)
2007		1624	AR	Biomass (total) (Kwh)
2008		1513	AR	Biomass (total) (Kwh)
2009		1586	AR	Biomass (total) (Kwh)
2010		1624	AR	Biomass (total) (Kwh)
2011		1668	AR	Biomass (total) (Kwh)
2012		1660	AR	Biomass (total) (Kwh)
2013		1601	AR	Biomass (total) (Kwh)
2004		1778	AR	Wood and wood-derived fuels (Kwh)
2005		1708	AR	Wood and wood-derived fuels (Kwh)
2006		1689	AR	Wood and wood-derived fuels (Kwh)
2007		1581	AR	Wood and wood-derived fuels (Kwh)
2008		1466	AR	Wood and wood-derived fuels (Kwh)
2009		1529	AR	Wood and wood-derived fuels (Kwh)
2010		1567	AR	Wood and wood-derived fuels (Kwh)
2011		1587	AR	Wood and wood-derived fuels (Kwh)
2012		1590	AR	Wood and wood-derived fuels (Kwh)
2013		1496	AR	Wood and wood-derived fuels (Kwh)
2004		33	AR	Other biomass (Kwh)
2005		28	AR	Other biomass (Kwh)
2006		33	AR	Other biomass (Kwh)
2007		43	AR	Other biomass (Kwh)
2008		47	AR	Other biomass (Kwh)
2009		57	AR	Other biomass (Kwh)
2010		57	AR	Other biomass (Kwh)
2011		81	AR	Other biomass (Kwh)
2012		70	AR	Other biomass (Kwh)
2013		105	AR	Other biomass (Kwh)
2004		1099	LA	Conventional Hydroelectric (Kwh)
2005		811	LA	Conventional Hydroelectric (Kwh)
2006		713	LA	Conventional Hydroelectric (Kwh)
2007		827	LA	Conventional Hydroelectric (Kwh)
2008		1064	LA	Conventional Hydroelectric (Kwh)
2009		1236	LA	Conventional Hydroelectric (Kwh)
2010		1109	LA	Conventional Hydroelectric (Kwh)
2011		1044	LA	Conventional Hydroelectric (Kwh)
2012		680	LA	Conventional Hydroelectric (Kwh)
2013		1045	LA	Conventional Hydroelectric (Kwh)
2004		2966	LA	All Other Renewables (Kwh)
2005		2887	LA	All Other Renewables (Kwh)
2006		2962	LA	All Other Renewables (Kwh)
2007		2980	LA	All Other Renewables (Kwh)
2008		2710	LA	All Other Renewables (Kwh)
2009		2364	LA	All Other Renewables (Kwh)
2010		2468	LA	All Other Renewables (Kwh)
2011		2443	LA	All Other Renewables (Kwh)
2012		2430	LA	All Other Renewables (Kwh)
2013		2787	LA	All Other Renewables (Kwh)
2004		2966	LA	Biomass (total) (Kwh)
2005		2887	LA	Biomass (total) (Kwh)
2006		2962	LA	Biomass (total) (Kwh)
2007		2980	LA	Biomass (total) (Kwh)
2008		2710	LA	Biomass (total) (Kwh)
2009		2364	LA	Biomass (total) (Kwh)
2010		2468	LA	Biomass (total) (Kwh)
2011		2443	LA	Biomass (total) (Kwh)
2012		2430	LA	Biomass (total) (Kwh)
2013		2787	LA	Biomass (total) (Kwh)
2004		2890	LA	Wood and wood-derived fuels (Kwh)
2005		2806	LA	Wood and wood-derived fuels (Kwh)
2006		2881	LA	Wood and wood-derived fuels (Kwh)
2007		2898	LA	Wood and wood-derived fuels (Kwh)
2008		2639	LA	Wood and wood-derived fuels (Kwh)
2009		2297	LA	Wood and wood-derived fuels (Kwh)
2010		2393	LA	Wood and wood-derived fuels (Kwh)
2011		2371	LA	Wood and wood-derived fuels (Kwh)
2012		2366	LA	Wood and wood-derived fuels (Kwh)
2013		2704	LA	Wood and wood-derived fuels (Kwh)
2004		77	LA	Other biomass (Kwh)
2005		80	LA	Other biomass (Kwh)
2006		81	LA	Other biomass (Kwh)
2007		82	LA	Other biomass (Kwh)
2008		71	LA	Other biomass (Kwh)
2009		67	LA	Other biomass (Kwh)
2010		74	LA	Other biomass (Kwh)
2011		71	LA	Other biomass (Kwh)
2012		64	LA	Other biomass (Kwh)
2013		82	LA	Other biomass (Kwh)
2004		2977	OK	Conventional Hydroelectric (Kwh)
2005		2630	OK	Conventional Hydroelectric (Kwh)
2006		624	OK	Conventional Hydroelectric (Kwh)
2007		3066	OK	Conventional Hydroelectric (Kwh)
2008		3811	OK	Conventional Hydroelectric (Kwh)
2009		3553	OK	Conventional Hydroelectric (Kwh)
2010		2809	OK	Conventional Hydroelectric (Kwh)
2011		1507	OK	Conventional Hydroelectric (Kwh)
2012		1146	OK	Conventional Hydroelectric (Kwh)
2013		2178	OK	Conventional Hydroelectric (Kwh)
2004		823	OK	All Other Renewables (Kwh)
2005		1137	OK	All Other Renewables (Kwh)
2006		2010	OK	All Other Renewables (Kwh)
2007		2129	OK	All Other Renewables (Kwh)
2008		2551	OK	All Other Renewables (Kwh)
2009		2929	OK	All Other Renewables (Kwh)
2010		4160	OK	All Other Renewables (Kwh)
2011		5919	OK	All Other Renewables (Kwh)
2012		8521	OK	All Other Renewables (Kwh)
2013		11506	OK	All Other Renewables (Kwh)
2004		573	OK	Wind (Kwh)
2005		848	OK	Wind (Kwh)
2006		1712	OK	Wind (Kwh)
2007		1849	OK	Wind (Kwh)
2008		2358	OK	Wind (Kwh)
2009		2698	OK	Wind (Kwh)
2010		3808	OK	Wind (Kwh)
2011		5605	OK	Wind (Kwh)
2012		8158	OK	Wind (Kwh)
2013		11162	OK	Wind (Kwh)
2004		250	OK	Biomass (total) (Kwh)
2005		289	OK	Biomass (total) (Kwh)
2006		297	OK	Biomass (total) (Kwh)
2007		280	OK	Biomass (total) (Kwh)
2008		193	OK	Biomass (total) (Kwh)
2009		231	OK	Biomass (total) (Kwh)
2010		352	OK	Biomass (total) (Kwh)
2011		314	OK	Biomass (total) (Kwh)
2012		363	OK	Biomass (total) (Kwh)
2013		344	OK	Biomass (total) (Kwh)
2004		250	OK	Wood and wood-derived fuels (Kwh)
2005		289	OK	Wood and wood-derived fuels (Kwh)
2006		297	OK	Wood and wood-derived fuels (Kwh)
2007		276	OK	Wood and wood-derived fuels (Kwh)
2008		23	OK	Wood and wood-derived fuels (Kwh)
2009		68	OK	Wood and wood-derived fuels (Kwh)
2010		255	OK	Wood and wood-derived fuels (Kwh)
2011		227	OK	Wood and wood-derived fuels (Kwh)
2012		269	OK	Wood and wood-derived fuels (Kwh)
2013		218	OK	Wood and wood-derived fuels (Kwh)
2004		0	OK	Other biomass (Kwh)
2005		0	OK	Other biomass (Kwh)
2006		0	OK	Other biomass (Kwh)
2007		4	OK	Other biomass (Kwh)
2008		170	OK	Other biomass (Kwh)
2009		163	OK	Other biomass (Kwh)
2010		97	OK	Other biomass (Kwh)
2011		87	OK	Other biomass (Kwh)
2012		94	OK	Other biomass (Kwh)
2013		126	OK	Other biomass (Kwh)
2004		1301	TX	Conventional Hydroelectric (Kwh)
2005		1333	TX	Conventional Hydroelectric (Kwh)
2006		662	TX	Conventional Hydroelectric (Kwh)
2007		1644	TX	Conventional Hydroelectric (Kwh)
2008		1039	TX	Conventional Hydroelectric (Kwh)
2009		1029	TX	Conventional Hydroelectric (Kwh)
2010		1262	TX	Conventional Hydroelectric (Kwh)
2011		563	TX	Conventional Hydroelectric (Kwh)
2012		584	TX	Conventional Hydroelectric (Kwh)
2013		480	TX	Conventional Hydroelectric (Kwh)
2004		4247	TX	All Other Renewables (Kwh)
2005		5336	TX	All Other Renewables (Kwh)
2006		7818	TX	All Other Renewables (Kwh)
2007		10288	TX	All Other Renewables (Kwh)
2008		17639	TX	All Other Renewables (Kwh)
2009		21104	TX	All Other Renewables (Kwh)
2010		27705	TX	All Other Renewables (Kwh)
2011		32183	TX	All Other Renewables (Kwh)
2012		34017	TX	All Other Renewables (Kwh)
2013		37760	TX	All Other Renewables (Kwh)
2004		3138	TX	Wind (Kwh)
2005		4237	TX	Wind (Kwh)
2006		6671	TX	Wind (Kwh)
2007		9006	TX	Wind (Kwh)
2008		16225	TX	Wind (Kwh)
2009		20026	TX	Wind (Kwh)
2010		26251	TX	Wind (Kwh)
2011		30548	TX	Wind (Kwh)
2012		32214	TX	Wind (Kwh)
2013		35874	TX	Wind (Kwh)
2010		8	TX	Solar (Kwh)
2011		29	TX	Solar (Kwh)
2012		118	TX	Solar (Kwh)
2013		163	TX	Solar (Kwh)
2004		1109	TX	Biomass (total) (Kwh)
2005		1098	TX	Biomass (total) (Kwh)
2006		1148	TX	Biomass (total) (Kwh)
2007		1281	TX	Biomass (total) (Kwh)
2008		1414	TX	Biomass (total) (Kwh)
2009		1078	TX	Biomass (total) (Kwh)
2010		1445	TX	Biomass (total) (Kwh)
2011		1606	TX	Biomass (total) (Kwh)
2012		1684	TX	Biomass (total) (Kwh)
2013		1723	TX	Biomass (total) (Kwh)
2004		857	TX	Wood and wood-derived fuels (Kwh)
2005		852	TX	Wood and wood-derived fuels (Kwh)
2006		892	TX	Wood and wood-derived fuels (Kwh)
2007		914	TX	Wood and wood-derived fuels (Kwh)
2008		976	TX	Wood and wood-derived fuels (Kwh)
2009		649	TX	Wood and wood-derived fuels (Kwh)
2010		900	TX	Wood and wood-derived fuels (Kwh)
2011		928	TX	Wood and wood-derived fuels (Kwh)
2012		984	TX	Wood and wood-derived fuels (Kwh)
2013		993	TX	Wood and wood-derived fuels (Kwh)
2004		252	TX	Other biomass (Kwh)
2005		247	TX	Other biomass (Kwh)
2006		256	TX	Other biomass (Kwh)
2007		367	TX	Other biomass (Kwh)
2008		438	TX	Other biomass (Kwh)
2009		429	TX	Other biomass (Kwh)
2010		545	TX	Other biomass (Kwh)
2011		678	TX	Other biomass (Kwh)
2012		700	TX	Other biomass (Kwh)
2013		730	TX	Other biomass (Kwh)
2004		6973	AZ	Conventional Hydroelectric (Kwh)
2005		6410	AZ	Conventional Hydroelectric (Kwh)
2006		6793	AZ	Conventional Hydroelectric (Kwh)
2007		6598	AZ	Conventional Hydroelectric (Kwh)
2008		7286	AZ	Conventional Hydroelectric (Kwh)
2009		6427	AZ	Conventional Hydroelectric (Kwh)
2010		6622	AZ	Conventional Hydroelectric (Kwh)
2011		9174	AZ	Conventional Hydroelectric (Kwh)
2012		6717	AZ	Conventional Hydroelectric (Kwh)
2013		5915	AZ	Conventional Hydroelectric (Kwh)
2004		48	AZ	All Other Renewables (Kwh)
2005		74	AZ	All Other Renewables (Kwh)
2006		54	AZ	All Other Renewables (Kwh)
2007		42	AZ	All Other Renewables (Kwh)
2008		114	AZ	All Other Renewables (Kwh)
2009		202	AZ	All Other Renewables (Kwh)
2010		319	AZ	All Other Renewables (Kwh)
2011		529	AZ	All Other Renewables (Kwh)
2012		1698	AZ	All Other Renewables (Kwh)
2013		2733	AZ	All Other Renewables (Kwh)
2009		30	AZ	Wind (Kwh)
2010		135	AZ	Wind (Kwh)
2011		256	AZ	Wind (Kwh)
2012		532	AZ	Wind (Kwh)
2013		450	AZ	Wind (Kwh)
2004		4	AZ	Solar (Kwh)
2005		14	AZ	Solar (Kwh)
2006		13	AZ	Solar (Kwh)
2007		9	AZ	Solar (Kwh)
2008		15	AZ	Solar (Kwh)
2009		14	AZ	Solar (Kwh)
2010		16	AZ	Solar (Kwh)
2011		83	AZ	Solar (Kwh)
2012		955	AZ	Solar (Kwh)
2013		2111	AZ	Solar (Kwh)
2004		44	AZ	Biomass (total) (Kwh)
2005		60	AZ	Biomass (total) (Kwh)
2006		40	AZ	Biomass (total) (Kwh)
2007		33	AZ	Biomass (total) (Kwh)
2008		99	AZ	Biomass (total) (Kwh)
2009		159	AZ	Biomass (total) (Kwh)
2010		168	AZ	Biomass (total) (Kwh)
2011		190	AZ	Biomass (total) (Kwh)
2012		211	AZ	Biomass (total) (Kwh)
2013		171	AZ	Biomass (total) (Kwh)
2005		12	AZ	Wood and wood-derived fuels (Kwh)
2006		8	AZ	Wood and wood-derived fuels (Kwh)
2008		76	AZ	Wood and wood-derived fuels (Kwh)
2009		137	AZ	Wood and wood-derived fuels (Kwh)
2010		140	AZ	Wood and wood-derived fuels (Kwh)
2011		144	AZ	Wood and wood-derived fuels (Kwh)
2012		157	AZ	Wood and wood-derived fuels (Kwh)
2013		102	AZ	Wood and wood-derived fuels (Kwh)
2004		44	AZ	Other biomass (Kwh)
2005		48	AZ	Other biomass (Kwh)
2006		32	AZ	Other biomass (Kwh)
2007		33	AZ	Other biomass (Kwh)
2008		23	AZ	Other biomass (Kwh)
2009		22	AZ	Other biomass (Kwh)
2010		28	AZ	Other biomass (Kwh)
2011		47	AZ	Other biomass (Kwh)
2012		54	AZ	Other biomass (Kwh)
2013		69	AZ	Other biomass (Kwh)
2004		1195	CO	Conventional Hydroelectric (Kwh)
2005		1415	CO	Conventional Hydroelectric (Kwh)
2006		1791	CO	Conventional Hydroelectric (Kwh)
2007		1730	CO	Conventional Hydroelectric (Kwh)
2008		2039	CO	Conventional Hydroelectric (Kwh)
2009		1886	CO	Conventional Hydroelectric (Kwh)
2010		1578	CO	Conventional Hydroelectric (Kwh)
2011		2083	CO	Conventional Hydroelectric (Kwh)
2012		1497	CO	Conventional Hydroelectric (Kwh)
2013		1213	CO	Conventional Hydroelectric (Kwh)
2004		255	CO	All Other Renewables (Kwh)
2005		811	CO	All Other Renewables (Kwh)
2006		896	CO	All Other Renewables (Kwh)
2007		1325	CO	All Other Renewables (Kwh)
2008		3284	CO	All Other Renewables (Kwh)
2009		3246	CO	All Other Renewables (Kwh)
2010		3555	CO	All Other Renewables (Kwh)
2011		5367	CO	All Other Renewables (Kwh)
2012		6192	CO	All Other Renewables (Kwh)
2013		7536	CO	All Other Renewables (Kwh)
2004		220	CO	Wind (Kwh)
2005		776	CO	Wind (Kwh)
2006		866	CO	Wind (Kwh)
2007		1292	CO	Wind (Kwh)
2008		3221	CO	Wind (Kwh)
2009		3164	CO	Wind (Kwh)
2010		3452	CO	Wind (Kwh)
2011		5200	CO	Wind (Kwh)
2012		5969	CO	Wind (Kwh)
2013		7204	CO	Wind (Kwh)
2007		2	CO	Solar (Kwh)
2008		18	CO	Solar (Kwh)
2009		26	CO	Solar (Kwh)
2010		42	CO	Solar (Kwh)
2011		105	CO	Solar (Kwh)
2012		165	CO	Solar (Kwh)
2013		248	CO	Solar (Kwh)
2004		35	CO	Biomass (total) (Kwh)
2005		34	CO	Biomass (total) (Kwh)
2006		31	CO	Biomass (total) (Kwh)
2007		31	CO	Biomass (total) (Kwh)
2008		45	CO	Biomass (total) (Kwh)
2009		57	CO	Biomass (total) (Kwh)
2010		60	CO	Biomass (total) (Kwh)
2011		62	CO	Biomass (total) (Kwh)
2012		58	CO	Biomass (total) (Kwh)
2013		84	CO	Biomass (total) (Kwh)
2004		0	CO	Wood and wood-derived fuels (Kwh)
2005		0	CO	Wood and wood-derived fuels (Kwh)
2006		0	CO	Wood and wood-derived fuels (Kwh)
2007		0	CO	Wood and wood-derived fuels (Kwh)
2008		0	CO	Wood and wood-derived fuels (Kwh)
2009		0	CO	Wood and wood-derived fuels (Kwh)
2010		2	CO	Wood and wood-derived fuels (Kwh)
2011		0	CO	Wood and wood-derived fuels (Kwh)
2012		0	CO	Wood and wood-derived fuels (Kwh)
2013		3	CO	Wood and wood-derived fuels (Kwh)
2004		35	CO	Other biomass (Kwh)
2005		34	CO	Other biomass (Kwh)
2006		31	CO	Other biomass (Kwh)
2007		31	CO	Other biomass (Kwh)
2008		45	CO	Other biomass (Kwh)
2009		56	CO	Other biomass (Kwh)
2010		58	CO	Other biomass (Kwh)
2011		62	CO	Other biomass (Kwh)
2012		58	CO	Other biomass (Kwh)
2013		81	CO	Other biomass (Kwh)
2004		8462	ID	Conventional Hydroelectric (Kwh)
2005		8542	ID	Conventional Hydroelectric (Kwh)
2006		11242	ID	Conventional Hydroelectric (Kwh)
2007		9022	ID	Conventional Hydroelectric (Kwh)
2008		9363	ID	Conventional Hydroelectric (Kwh)
2009		10434	ID	Conventional Hydroelectric (Kwh)
2010		9154	ID	Conventional Hydroelectric (Kwh)
2011		13405	ID	Conventional Hydroelectric (Kwh)
2012		10940	ID	Conventional Hydroelectric (Kwh)
2013		8473	ID	Conventional Hydroelectric (Kwh)
2004		560	ID	All Other Renewables (Kwh)
2005		560	ID	All Other Renewables (Kwh)
2006		690	ID	All Other Renewables (Kwh)
2007		653	ID	All Other Renewables (Kwh)
2008		748	ID	All Other Renewables (Kwh)
2009		867	ID	All Other Renewables (Kwh)
2010		1014	ID	All Other Renewables (Kwh)
2011		1892	ID	All Other Renewables (Kwh)
2012		2515	ID	All Other Renewables (Kwh)
2013		3152	ID	All Other Renewables (Kwh)
2006		170	ID	Wind (Kwh)
2007		172	ID	Wind (Kwh)
2008		207	ID	Wind (Kwh)
2009		313	ID	Wind (Kwh)
2010		441	ID	Wind (Kwh)
2011		1307	ID	Wind (Kwh)
2012		1891	ID	Wind (Kwh)
2013		2460	ID	Wind (Kwh)
2008		86	ID	Geothermal (Kwh)
2009		76	ID	Geothermal (Kwh)
2010		72	ID	Geothermal (Kwh)
2011		63	ID	Geothermal (Kwh)
2012		75	ID	Geothermal (Kwh)
2013		40	ID	Geothermal (Kwh)
2004		560	ID	Biomass (total) (Kwh)
2005		560	ID	Biomass (total) (Kwh)
2006		520	ID	Biomass (total) (Kwh)
2007		481	ID	Biomass (total) (Kwh)
2008		455	ID	Biomass (total) (Kwh)
2009		478	ID	Biomass (total) (Kwh)
2010		501	ID	Biomass (total) (Kwh)
2011		522	ID	Biomass (total) (Kwh)
2012		549	ID	Biomass (total) (Kwh)
2013		652	ID	Biomass (total) (Kwh)
2004		560	ID	Wood and wood-derived fuels (Kwh)
2005		560	ID	Wood and wood-derived fuels (Kwh)
2006		520	ID	Wood and wood-derived fuels (Kwh)
2007		481	ID	Wood and wood-derived fuels (Kwh)
2008		455	ID	Wood and wood-derived fuels (Kwh)
2009		478	ID	Wood and wood-derived fuels (Kwh)
2010		478	ID	Wood and wood-derived fuels (Kwh)
2011		474	ID	Wood and wood-derived fuels (Kwh)
2012		460	ID	Wood and wood-derived fuels (Kwh)
2013		454	ID	Wood and wood-derived fuels (Kwh)
2009		0	ID	Other biomass (Kwh)
2010		24	ID	Other biomass (Kwh)
2011		48	ID	Other biomass (Kwh)
2012		90	ID	Other biomass (Kwh)
2013		198	ID	Other biomass (Kwh)
2004		8856	MT	Conventional Hydroelectric (Kwh)
2005		9587	MT	Conventional Hydroelectric (Kwh)
2006		10130	MT	Conventional Hydroelectric (Kwh)
2007		9364	MT	Conventional Hydroelectric (Kwh)
2008		10000	MT	Conventional Hydroelectric (Kwh)
2009		9506	MT	Conventional Hydroelectric (Kwh)
2010		9415	MT	Conventional Hydroelectric (Kwh)
2011		12596	MT	Conventional Hydroelectric (Kwh)
2012		11283	MT	Conventional Hydroelectric (Kwh)
2013		9638	MT	Conventional Hydroelectric (Kwh)
2004		62	MT	All Other Renewables (Kwh)
2005		72	MT	All Other Renewables (Kwh)
2006		530	MT	All Other Renewables (Kwh)
2007		607	MT	All Other Renewables (Kwh)
2008		704	MT	All Other Renewables (Kwh)
2009		916	MT	All Other Renewables (Kwh)
2010		1027	MT	All Other Renewables (Kwh)
2011		1265	MT	All Other Renewables (Kwh)
2012		1262	MT	All Other Renewables (Kwh)
2013		1760	MT	All Other Renewables (Kwh)
2006		436	MT	Wind (Kwh)
2007		496	MT	Wind (Kwh)
2008		593	MT	Wind (Kwh)
2009		821	MT	Wind (Kwh)
2010		930	MT	Wind (Kwh)
2011		1265	MT	Wind (Kwh)
2012		1262	MT	Wind (Kwh)
2013		1755	MT	Wind (Kwh)
2004		62	MT	Biomass (total) (Kwh)
2005		72	MT	Biomass (total) (Kwh)
2006		94	MT	Biomass (total) (Kwh)
2007		111	MT	Biomass (total) (Kwh)
2008		111	MT	Biomass (total) (Kwh)
2009		95	MT	Biomass (total) (Kwh)
2010		97	MT	Biomass (total) (Kwh)
2013		5	MT	Biomass (total) (Kwh)
2004		62	MT	Wood and wood-derived fuels (Kwh)
2005		72	MT	Wood and wood-derived fuels (Kwh)
2006		94	MT	Wood and wood-derived fuels (Kwh)
2007		111	MT	Wood and wood-derived fuels (Kwh)
2008		111	MT	Wood and wood-derived fuels (Kwh)
2009		95	MT	Wood and wood-derived fuels (Kwh)
2010		97	MT	Wood and wood-derived fuels (Kwh)
2013		5	MT	Wood and wood-derived fuels (Kwh)
2004		1615	NV	Conventional Hydroelectric (Kwh)
2005		1702	NV	Conventional Hydroelectric (Kwh)
2006		2058	NV	Conventional Hydroelectric (Kwh)
2007		2003	NV	Conventional Hydroelectric (Kwh)
2008		1751	NV	Conventional Hydroelectric (Kwh)
2009		2461	NV	Conventional Hydroelectric (Kwh)
2010		2157	NV	Conventional Hydroelectric (Kwh)
2011		2191	NV	Conventional Hydroelectric (Kwh)
2012		2440	NV	Conventional Hydroelectric (Kwh)
2013		2682	NV	Conventional Hydroelectric (Kwh)
2004		1298	NV	All Other Renewables (Kwh)
2005		1263	NV	All Other Renewables (Kwh)
2006		1344	NV	All Other Renewables (Kwh)
2007		1297	NV	All Other Renewables (Kwh)
2008		1539	NV	All Other Renewables (Kwh)
2009		1808	NV	All Other Renewables (Kwh)
2010		2287	NV	All Other Renewables (Kwh)
2011		2437	NV	All Other Renewables (Kwh)
2012		2969	NV	All Other Renewables (Kwh)
2013		3690	NV	All Other Renewables (Kwh)
2012		129	NV	Wind (Kwh)
2013		251	NV	Wind (Kwh)
2007		44	NV	Solar (Kwh)
2008		156	NV	Solar (Kwh)
2009		174	NV	Solar (Kwh)
2010		217	NV	Solar (Kwh)
2011		291	NV	Solar (Kwh)
2012		473	NV	Solar (Kwh)
2013		745	NV	Solar (Kwh)
2004		1298	NV	Geothermal (Kwh)
2005		1263	NV	Geothermal (Kwh)
2006		1344	NV	Geothermal (Kwh)
2007		1253	NV	Geothermal (Kwh)
2008		1383	NV	Geothermal (Kwh)
2009		1633	NV	Geothermal (Kwh)
2010		2070	NV	Geothermal (Kwh)
2011		2146	NV	Geothermal (Kwh)
2012		2347	NV	Geothermal (Kwh)
2013		2670	NV	Geothermal (Kwh)
2009		1	NV	Biomass (total) (Kwh)
2010		0	NV	Biomass (total) (Kwh)
2011		0	NV	Biomass (total) (Kwh)
2012		19	NV	Biomass (total) (Kwh)
2013		24	NV	Biomass (total) (Kwh)
2009		1	NV	Wood and wood-derived fuels (Kwh)
2010		0	NV	Wood and wood-derived fuels (Kwh)
2011		0	NV	Wood and wood-derived fuels (Kwh)
2012		0	NV	Wood and wood-derived fuels (Kwh)
2013		0	NV	Wood and wood-derived fuels (Kwh)
2012		19	NV	Other biomass (Kwh)
2013		24	NV	Other biomass (Kwh)
2004		139	NM	Conventional Hydroelectric (Kwh)
2005		165	NM	Conventional Hydroelectric (Kwh)
2006		198	NM	Conventional Hydroelectric (Kwh)
2007		268	NM	Conventional Hydroelectric (Kwh)
2008		312	NM	Conventional Hydroelectric (Kwh)
2009		271	NM	Conventional Hydroelectric (Kwh)
2010		217	NM	Conventional Hydroelectric (Kwh)
2011		195	NM	Conventional Hydroelectric (Kwh)
2012		223	NM	Conventional Hydroelectric (Kwh)
2013		92	NM	Conventional Hydroelectric (Kwh)
2004		513	NM	All Other Renewables (Kwh)
2005		799	NM	All Other Renewables (Kwh)
2006		1277	NM	All Other Renewables (Kwh)
2007		1409	NM	All Other Renewables (Kwh)
2008		1662	NM	All Other Renewables (Kwh)
2009		1580	NM	All Other Renewables (Kwh)
2010		1855	NM	All Other Renewables (Kwh)
2011		2242	NM	All Other Renewables (Kwh)
2012		2574	NM	All Other Renewables (Kwh)
2013		2600	NM	All Other Renewables (Kwh)
2004		513	NM	Wind (Kwh)
2005		795	NM	Wind (Kwh)
2006		1255	NM	Wind (Kwh)
2007		1393	NM	Wind (Kwh)
2008		1643	NM	Wind (Kwh)
2009		1547	NM	Wind (Kwh)
2010		1832	NM	Wind (Kwh)
2011		2104	NM	Wind (Kwh)
2012		2226	NM	Wind (Kwh)
2013		2193	NM	Wind (Kwh)
2010		9	NM	Solar (Kwh)
2011		128	NM	Solar (Kwh)
2012		334	NM	Solar (Kwh)
2013		388	NM	Solar (Kwh)
2013		0	NM	Geothermal (Kwh)
2004		0	NM	Biomass (total) (Kwh)
2005		5	NM	Biomass (total) (Kwh)
2006		22	NM	Biomass (total) (Kwh)
2007		16	NM	Biomass (total) (Kwh)
2008		19	NM	Biomass (total) (Kwh)
2009		34	NM	Biomass (total) (Kwh)
2010		14	NM	Biomass (total) (Kwh)
2011		9	NM	Biomass (total) (Kwh)
2012		14	NM	Biomass (total) (Kwh)
2013		19	NM	Biomass (total) (Kwh)
2004		0	NM	Other biomass (Kwh)
2005		5	NM	Other biomass (Kwh)
2006		22	NM	Other biomass (Kwh)
2007		16	NM	Other biomass (Kwh)
2008		19	NM	Other biomass (Kwh)
2009		34	NM	Other biomass (Kwh)
2010		14	NM	Other biomass (Kwh)
2011		9	NM	Other biomass (Kwh)
2012		14	NM	Other biomass (Kwh)
2013		19	NM	Other biomass (Kwh)
2004		450	UT	Conventional Hydroelectric (Kwh)
2005		784	UT	Conventional Hydroelectric (Kwh)
2006		747	UT	Conventional Hydroelectric (Kwh)
2007		539	UT	Conventional Hydroelectric (Kwh)
2008		668	UT	Conventional Hydroelectric (Kwh)
2009		835	UT	Conventional Hydroelectric (Kwh)
2010		696	UT	Conventional Hydroelectric (Kwh)
2011		1230	UT	Conventional Hydroelectric (Kwh)
2012		748	UT	Conventional Hydroelectric (Kwh)
2013		505	UT	Conventional Hydroelectric (Kwh)
2004		199	UT	All Other Renewables (Kwh)
2005		189	UT	All Other Renewables (Kwh)
2006		205	UT	All Other Renewables (Kwh)
2007		195	UT	All Other Renewables (Kwh)
2008		302	UT	All Other Renewables (Kwh)
2009		487	UT	All Other Renewables (Kwh)
2010		781	UT	All Other Renewables (Kwh)
2011		961	UT	All Other Renewables (Kwh)
2012		1100	UT	All Other Renewables (Kwh)
2013		932	UT	All Other Renewables (Kwh)
2008		24	UT	Wind (Kwh)
2009		160	UT	Wind (Kwh)
2010		448	UT	Wind (Kwh)
2011		573	UT	Wind (Kwh)
2012		704	UT	Wind (Kwh)
2013		540	UT	Wind (Kwh)
2012		2	UT	Solar (Kwh)
2013		2	UT	Solar (Kwh)
2004		195	UT	Geothermal (Kwh)
2005		185	UT	Geothermal (Kwh)
2006		191	UT	Geothermal (Kwh)
2007		164	UT	Geothermal (Kwh)
2008		254	UT	Geothermal (Kwh)
2009		279	UT	Geothermal (Kwh)
2010		277	UT	Geothermal (Kwh)
2011		330	UT	Geothermal (Kwh)
2012		335	UT	Geothermal (Kwh)
2013		319	UT	Geothermal (Kwh)
2004		4	UT	Biomass (total) (Kwh)
2005		4	UT	Biomass (total) (Kwh)
2006		15	UT	Biomass (total) (Kwh)
2007		31	UT	Biomass (total) (Kwh)
2008		24	UT	Biomass (total) (Kwh)
2009		48	UT	Biomass (total) (Kwh)
2010		56	UT	Biomass (total) (Kwh)
2011		58	UT	Biomass (total) (Kwh)
2012		60	UT	Biomass (total) (Kwh)
2013		71	UT	Biomass (total) (Kwh)
2004		4	UT	Other biomass (Kwh)
2005		4	UT	Other biomass (Kwh)
2006		15	UT	Other biomass (Kwh)
2007		31	UT	Other biomass (Kwh)
2008		24	UT	Other biomass (Kwh)
2009		48	UT	Other biomass (Kwh)
2010		56	UT	Other biomass (Kwh)
2011		58	UT	Other biomass (Kwh)
2012		60	UT	Other biomass (Kwh)
2013		71	UT	Other biomass (Kwh)
2004		593	WY	Conventional Hydroelectric (Kwh)
