Month,Calendar Year,Fund Type,Land Category,Disbursement Type,State ,County,Commodity,Category,Disbursement
October,2018,State,Onshore,State,WV,,,Sequestration,-276.53
October,2018,State,Onshore,State,WV,,Coal,Other Distributions,84.08
October,2018,State,Onshore,State,WV,,Gas,Royalties,544.99
October,2018,State,Onshore,State,WV,,Oil & Gas,Other Distributions,"2,677.58"
October,2018,State,Onshore,State,WV,,Oil & Gas,Rents & Bonuses,"1,153.50"
October,2018,State,Onshore,State,WY,,,Other Distributions,"8,762.34"
October,2018,State,Onshore,State,WY,,,Royalties,"-949,366.70"
October,2018,State,Onshore,State,WY,,,Sequestration,"33,692,257.58"
October,2018,State,Onshore,State,WY,,Coal,Rents & Bonuses,"193,462.77"
October,2018,State,Onshore,State,WY,,Coal,Royalties,"16,071,044.88"
October,2018,State,Onshore,State,WY,,Gas,Other Distributions,-28.42
October,2018,State,Onshore,State,WY,,Gas,Royalties,"14,721,825.37"
October,2018,State,Onshore,State,WY,,Oil,Royalties,"13,861,356.16"
October,2018,State,Onshore,State,WY,,Oil & Gas,Other Distributions,"1,389,858.22"
October,2018,State,Onshore,State,WY,,Oil & Gas,Rents & Bonuses,"238,553.55"
October,2018,State,Onshore,State,WY,,Oil & Gas,Royalties,"188,688.36"
October,2018,State,Onshore,State,WY,,Sodium,Other Distributions,642.44
October,2018,State,Onshore,State,WY,,Sodium,Royalties,"802,931.57"
October,2018,U.S. Treasury,Onshore,,,,,Other Distributions,"8,698.81"
October,2018,U.S. Treasury,Onshore,,,,,Other Distributions,"826,031.96"
October,2018,U.S. Treasury,Offshore,,,,,Other Distributions,0.00
October,2018,U.S. Treasury,Offshore,,,,Oil & Gas,Other Distributions,"498,629.24"
October,2018,U.S. Treasury,Offshore,GoMESA,,,Oil & Gas,Rents & Bonuses,"6,952.23"
October,2018,U.S. Treasury,Offshore,GoMESA,,,Oil & Gas,Royalties,368.78
October,2018,U.S. Treasury,Onshore,,,,Coal,Other Distributions,28.47
October,2018,U.S. Treasury,Onshore,,,,Oil & Gas,Other Distributions,"78,251.11"
October,2018,U.S. Treasury,Onshore,,,,Sodium,Other Distributions,17.29
October,2018,U.S. Treasury,Offshore,,,,,Other Distributions,"31,482.03"
October,2018,U.S. Treasury,Onshore,,,,Coal,Rents & Bonuses,"84,342.00"
October,2018,U.S. Treasury,Onshore,,,,Gas,Rents & Bonuses,37.50
October,2018,U.S. Treasury,Onshore,,,,Geothermal,Rents & Bonuses,"87,799.47"
October,2018,U.S. Treasury,Onshore,,,,Oil & Gas,Rents & Bonuses,"88,107.22"
October,2018,U.S. Treasury,Offshore,,,,Oil & Gas,Rents & Bonuses,"86,679.33"
October,2018,U.S. Treasury,Offshore,,,,Wind,Rents & Bonuses,"638,692.94"
October,2018,U.S. Treasury,Offshore,GoMESA,,,Oil & Gas,Rents & Bonuses,"831,741.79"
October,2018,U.S. Treasury,Offshore,,,,Gas,Other Distributions,548.49
October,2018,U.S. Treasury,Offshore,,,,Gas,Royalties,"33,290,073.26"
October,2018,U.S. Treasury,Offshore,,,,Oil,Other Distributions,"-462,250.93"
October,2018,U.S. Treasury,Offshore,,,,Oil,Royalties,"400,787,046.67"
October,2018,U.S. Treasury,Offshore,,,,Oil & Gas,Other Distributions,"-1,100,752.92"
October,2018,U.S. Treasury,Offshore,,,,Oil & Gas,Royalties,86.30
October,2018,U.S. Treasury,Offshore,GoMESA,,,Gas,Royalties,"1,708,260.00"
October,2018,U.S. Treasury,Offshore,GoMESA,,,Oil,Royalties,"21,641,696.61"
October,2018,U.S. Treasury,Offshore,GoMESA,,,Oil & Gas,Royalties,"-1,481,377.27"
October,2018,U.S. Treasury,Onshore,,,,,Other Distributions,"-127,253.03"
October,2018,U.S. Treasury,Onshore,,,,,Royalties,"2,801,468.97"
October,2018,U.S. Treasury,Onshore,,,,Coal,Other Distributions,960.28
October,2018,U.S. Treasury,Onshore,,,,Coal,Royalties,"4,193,339.40"
October,2018,U.S. Treasury,Onshore,,,,Gas,Other Distributions,-5.71
October,2018,U.S. Treasury,Onshore,,,,Gas,Royalties,"8,750,849.39"
October,2018,U.S. Treasury,Onshore,,,,Geothermal,Other Distributions,"5,741.12"
October,2018,U.S. Treasury,Onshore,,,,Geothermal,Royalties,"391,464.79"
October,2018,U.S. Treasury,Onshore,,,,Gilsonite,Other Distributions,12.00
October,2018,U.S. Treasury,Onshore,,,,Gilsonite,Royalties,"18,001.56"
October,2018,U.S. Treasury,Onshore,,,,Oil,Other Distributions,"2,171.04"
October,2018,U.S. Treasury,Onshore,,,,Oil,Royalties,"15,327,873.36"
October,2018,U.S. Treasury,Onshore,,,,Oil & Gas,Other Distributions,"-2,734,294.72"
October,2018,U.S. Treasury,Onshore,,,,Oil & Gas,Royalties,"463,090.07"
October,2018,U.S. Treasury,Onshore,,,,Phosphate,Other Distributions,"1,786.00"
October,2018,U.S. Treasury,Onshore,,,,Phosphate,Royalties,"137,703.77"
October,2018,U.S. Treasury,Onshore,,,,Potassium,Royalties,"84,764.30"
October,2018,U.S. Treasury,Onshore,,,,Sodium,Other Distributions,-262.88
October,2018,U.S. Treasury,Onshore,,,,Sodium,Royalties,"276,707.48"
October,2018,U.S. TreasuryAI,Onshore,,,,Gas,Royalties,"3,833.43"
October,2018,U.S. TreasuryAI,Onshore,,,,Oil,Royalties,375.83
October,2018,U.S. TreasuryAI,Onshore,,,,Oil & Gas,Other Distributions,73.91
October,2018,U.S. TreasuryAI,Onshore,,,,Oil,Royalties,"1,913.07"
November,2018,Bureau of Land Management,Onshore,,,,Gas,Royalties,"35,287.79"
November,2018,Bureau of Land Management,Onshore,,,,Oil,Royalties,"270,087.77"
November,2018,Bureau of Land Management,Onshore,,,,Oil & Gas,Other Distributions,"21,239.70"
November,2018,Bureau of Ocean Energy Management,Offshore,,,,,Rents & Bonuses,"415,552.18"
November,2018,Bureau of Ocean Energy Management,Offshore,,,,,Royalties,"191,126.95"
November,2018,Bureau of Ocean Energy Management,Offshore,,,,Oil & Gas,Rents & Bonuses,"3,822,845.07"
November,2018,Bureau of Safety & Environmental Enforcement,Offshore,,,,,Other Distributions,"674,275.91"
November,2018,Bureau of Safety & Environmental Enforcement,Offshore,,,,,Rents & Bonuses,"-415,552.18"
November,2018,Bureau of Safety & Environmental Enforcement,Offshore,,,,,Royalties,"-191,126.95"
November,2018,Bureau of Safety & Environmental Enforcement,Offshore,,,,Oil & Gas,Rents & Bonuses,"2,245,163.39"
November,2018,Fish & Wildlife,Onshore,,,,Gas,Royalties,"37,014.25"
November,2018,Fish & Wildlife,Onshore,,,,Oil,Royalties,"107,680.77"
November,2018,Fish & Wildlife,Onshore,,,,Oil & Gas,Other Distributions,"-3,337.18"
November,2018,Forest Service,Onshore,,,,Coal,Royalties,"27,621.52"
November,2018,Forest Service,Onshore,,,,Copper,Royalties,"21,636.88"
November,2018,Forest Service,Onshore,,,,Gas,Royalties,"3,636,752.00"
November,2018,Forest Service,Onshore,,,,Hardrock,Other Distributions,32.25
November,2018,Forest Service,Onshore,,,,Hardrock,Rents & Bonuses,0.00
November,2018,Forest Service,Onshore,,,,Lead/Zinc,Royalties,"208,365.96"
November,2018,Forest Service,Onshore,,,,Oil,Other Distributions,"-3,073.44"
November,2018,Forest Service,Onshore,,,,Oil,Royalties,"14,850,418.88"
November,2018,Forest Service,Onshore,,,,Oil & Gas,Other Distributions,"376,849.91"
November,2018,Forest Service,Onshore,,,,Oil & Gas,Rents & Bonuses,"94,410.02"
November,2018,Forest Service,Onshore,,,,Oil & Gas,Royalties,1.51
November,2018,Land & Water Conservation Fund,Offshore,GoMESA,,,Gas,Royalties,"596,465.94"
November,2018,Land & Water Conservation Fund,Offshore,GoMESA,,,Oil,Royalties,"5,009,657.98"
November,2018,Land & Water Conservation Fund,Offshore,GoMESA,,,Oil & Gas,Rents & Bonuses,"6,123,804.39"
November,2018,Land & Water Conservation Fund,Offshore,GoMESA,,,Oil & Gas,Royalties,"-280,879.71"
November,2018,Lease Process Improvement (BLM),Onshore,,,,Coal,Rents & Bonuses,"9,065.65"
November,2018,Lease Process Improvement (BLM),Onshore,,,,Gilsonite,Rents & Bonuses,256.75
November,2018,Lease Process Improvement (BLM),Onshore,,,,Hardrock,Rents & Bonuses,261.25
November,2018,Lease Process Improvement (BLM),Onshore,,,,Oil & Gas,Rents & Bonuses,"486,132.04"
November,2018,Lease Process Improvement (BLM),Onshore,,,,Phosphate,Rents & Bonuses,754.50
November,2018,Lease Process Improvement (BLM),Onshore,,,,Potassium,Rents & Bonuses,-136.62
November,2018,Native American Tribes & Allottees,Onshore,,,,,Other Distributions,"2,890,428.78"
November,2018,Native American Tribes & Allottees,Onshore,,,,Coal,Other Distributions,"1,854,698.27"
November,2018,Native American Tribes & Allottees,Onshore,,,,Coal,Rents & Bonuses,"-32,617.28"
November,2018,Native American Tribes & Allottees,Onshore,,,,Coal,Royalties,"3,608,271.96"
November,2018,Native American Tribes & Allottees,Onshore,,,,Gas,Other Distributions,-249.52
November,2018,Native American Tribes & Allottees,Onshore,,,,Gas,Royalties,"12,659,091.19"
November,2018,Native American Tribes & Allottees,Onshore,,,,Oil,Other Distributions,"-8,514.28"
November,2018,Native American Tribes & Allottees,Onshore,,,,Oil,Royalties,"77,212,064.01"
November,2018,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Other Distributions,"5,628,765.42"
November,2018,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Rents & Bonuses,"184,746.44"
November,2018,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Royalties,"52,585.07"
November,2018,Reclamation Fund,Onshore,,,,Coal,Other Distributions,"6,157.63"
November,2018,Reclamation Fund,Onshore,,,,Coal,Rents & Bonuses,"3,990.45"
November,2018,Reclamation Fund,Onshore,,,,Coal,Royalties,"16,982,459.94"
November,2018,Reclamation Fund,Onshore,,,,Gas,Royalties,"29,344,445.11"
November,2018,Reclamation Fund,Onshore,,,,Gilsonite,Other Distributions,"1,232.40"
November,2018,Reclamation Fund,Onshore,,,,Gilsonite,Royalties,"47,595.83"
November,2018,Reclamation Fund,Onshore,,,,Oil,Other Distributions,-93.86
November,2018,Reclamation Fund,Onshore,,,,Oil,Royalties,"51,368,064.31"
November,2018,Reclamation Fund,Onshore,,,,Oil & Gas,Other Distributions,"2,552,012.36"
November,2018,Reclamation Fund,Onshore,,,,Oil & Gas,Rents & Bonuses,"390,326,321.20"
November,2018,Reclamation Fund,Onshore,,,,Oil & Gas,Royalties,"1,813,227.76"
November,2018,Reclamation Fund,Onshore,,,,Phosphate,Other Distributions,"2,458.80"
November,2018,Reclamation Fund,Onshore,,,,Phosphate,Royalties,"347,087.92"
November,2018,Reclamation Fund,Onshore,,,,Potassium,Other Distributions,"-9,551.03"
November,2018,Reclamation Fund,Onshore,,,,Potassium,Royalties,"210,292.11"
November,2018,Reclamation Fund,Onshore,,,,Sodium,Royalties,"1,035,605.87"
November,2018,State,Offshore,8(g),AK,,Oil,Royalties,"120,456.94"
November,2018,State,Offshore,8(g),AK,,Oil & Gas,Other Distributions,30.14
November,2018,State,Offshore,8(g),AL,,,Royalties,"-134,850.00"
November,2018,State,Offshore,8(g),AL,,Gas,Royalties,"232,202.84"
November,2018,State,Offshore,8(g),AL,,Oil,Royalties,0.01
November,2018,State,Offshore,8(g),AL,,Oil & Gas,Other Distributions,"-24,297.27"
November,2018,State,Offshore,8(g),AL,,Oil & Gas,Royalties,5.52
November,2018,State,Offshore,8(g),CA,,Gas,Royalties,"2,524.15"
November,2018,State,Offshore,8(g),CA,,Oil,Royalties,"181,537.33"
November,2018,State,Offshore,8(g),CA,,Oil & Gas,Other Distributions,15.56
November,2018,State,Offshore,8(g),CA,,Oil & Gas,Royalties,1.45
November,2018,State,Offshore,8(g),LA,,,Royalties,"-124,665.00"
November,2018,State,Offshore,8(g),LA,,Gas,Royalties,"260,518.29"
November,2018,State,Offshore,8(g),LA,,Oil,Other Distributions,-676.05
November,2018,State,Offshore,8(g),LA,,Oil,Royalties,"279,032.26"
November,2018,State,Offshore,8(g),LA,,Oil & Gas,Other Distributions,"17,210.60"
November,2018,State,Offshore,8(g),MS,,,Royalties,"65,106.00"
November,2018,State,Offshore,8(g),MS,,Gas,Royalties,"5,274.26"
November,2018,State,Offshore,8(g),MS,,Oil & Gas,Other Distributions,0.69
November,2018,State,Offshore,8(g),TX,,,Royalties,"194,409.00"
November,2018,State,Offshore,8(g),TX,,Gas,Royalties,"12,681.15"
November,2018,State,Offshore,8(g),TX,,Oil,Other Distributions,-1.17
November,2018,State,Offshore,8(g),TX,,Oil,Royalties,258.67
November,2018,State,Offshore,8(g),TX,,Oil & Gas,Other Distributions,446.08
November,2018,State,Onshore,Geothermal,CA,Imperial County,,Sequestration,-195.68
November,2018,State,Onshore,Geothermal,CA,Imperial County,Geothermal,Royalties,"3,156.12"
November,2018,State,Onshore,Geothermal,CA,Inyo County,,Sequestration,"-1,605.34"
November,2018,State,Onshore,Geothermal,CA,Inyo County,Geothermal,Royalties,"25,892.51"
November,2018,State,Onshore,Geothermal,CA,Lake County,,Sequestration,"-4,092.28"
November,2018,State,Onshore,Geothermal,CA,Lake County,Geothermal,Other Distributions,62.01
November,2018,State,Onshore,Geothermal,CA,Lake County,Geothermal,Royalties,"65,942.43"
November,2018,State,Onshore,Geothermal,CA,Mono County,,Sequestration,-423.22
November,2018,State,Onshore,Geothermal,CA,Mono County,Geothermal,Royalties,"6,826.06"
November,2018,State,Onshore,Geothermal,CA,Sonoma County,,Sequestration,"-6,160.88"
November,2018,State,Onshore,Geothermal,CA,Sonoma County,Geothermal,Other Distributions,9.57
November,2018,State,Onshore,Geothermal,CA,Sonoma County,Geothermal,Rents & Bonuses,916.50
November,2018,State,Onshore,Geothermal,CA,Sonoma County,Geothermal,Royalties,"98,443.04"
November,2018,State,Onshore,Geothermal,CO,Chaffee County,,Sequestration,-37.20
November,2018,State,Onshore,Geothermal,CO,Chaffee County,Geothermal,Rents & Bonuses,600.00
November,2018,State,Onshore,Geothermal,NM,Hidalgo County,,Sequestration,-9.92
November,2018,State,Onshore,Geothermal,NM,Hidalgo County,Geothermal,Rents & Bonuses,160.00
November,2018,State,Onshore,Geothermal,NV,Churchill County,,Sequestration,"-7,091.09"
November,2018,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Rents & Bonuses,"10,814.25"
November,2018,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Royalties,"103,558.23"
November,2018,State,Onshore,Geothermal,NV,Elko County,,Sequestration,-87.42
November,2018,State,Onshore,Geothermal,NV,Elko County,Geothermal,Rents & Bonuses,"1,410.00"
November,2018,State,Onshore,Geothermal,NV,Esmeralda County,,Sequestration,-509.50
November,2018,State,Onshore,Geothermal,NV,Esmeralda County,Geothermal,Rents & Bonuses,"8,217.75"
November,2018,State,Onshore,Geothermal,NV,Eureka County,,Sequestration,-57.23
November,2018,State,Onshore,Geothermal,NV,Eureka County,Geothermal,Rents & Bonuses,840.75
November,2018,State,Onshore,Geothermal,NV,Eureka County,Geothermal,Royalties,82.31
November,2018,State,Onshore,Geothermal,NV,Lander County,,Sequestration,"-1,112.81"
November,2018,State,Onshore,Geothermal,NV,Lander County,Geothermal,Rents & Bonuses,-70.83
November,2018,State,Onshore,Geothermal,NV,Lander County,Geothermal,Royalties,"18,019.39"
November,2018,State,Onshore,Geothermal,NV,Lyon County,,Sequestration,-122.20
November,2018,State,Onshore,Geothermal,NV,Lyon County,Geothermal,Rents & Bonuses,"1,971.00"
November,2018,State,Onshore,Geothermal,NV,Mineral County,,Sequestration,-537.09
November,2018,State,Onshore,Geothermal,NV,Mineral County,Geothermal,Royalties,"8,662.69"
November,2018,State,Onshore,Geothermal,NV,Pershing County,,Sequestration,-594.66
November,2018,State,Onshore,Geothermal,NV,Pershing County,Geothermal,Rents & Bonuses,"9,521.25"
November,2018,State,Onshore,Geothermal,NV,Pershing County,Geothermal,Royalties,70.00
November,2018,State,Onshore,Geothermal,NV,Washoe County,,Sequestration,-238.51
November,2018,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Rents & Bonuses,"2,160.50"
November,2018,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Royalties,"1,686.42"
November,2018,State,Onshore,Geothermal,UT,Beaver County,,Sequestration,-686.70
November,2018,State,Onshore,Geothermal,UT,Beaver County,Geothermal,Royalties,"11,075.78"
November,2018,State,Onshore,Geothermal,UT,Millard County,,Sequestration,-51.71
November,2018,State,Onshore,Geothermal,UT,Millard County,Geothermal,Royalties,834.01
November,2018,State,Onshore,State,AK,,,Other Distributions,0.52
November,2018,State,Onshore,State,AK,,,Royalties,"-13,950.51"
November,2018,State,Onshore,State,AK,,,Sequestration,"-53,675.43"
November,2018,State,Onshore,State,AK,,Gas,Royalties,"494,819.50"
November,2018,State,Onshore,State,AK,,Oil,Other Distributions,"3,514.97"
November,2018,State,Onshore,State,AK,,Oil,Royalties,"381,334.18"
November,2018,State,Onshore,State,AK,,Oil & Gas,Other Distributions,14.12
November,2018,State,Onshore,State,AL,,,Other Distributions,288.14
November,2018,State,Onshore,State,AL,,,Royalties,-212.72
November,2018,State,Onshore,State,AL,,,Sequestration,-934.87
November,2018,State,Onshore,State,AL,,Gas,Royalties,"3,959.77"
November,2018,State,Onshore,State,AL,,Oil,Royalties,"3,645.34"
November,2018,State,Onshore,State,AL,,Oil & Gas,Other Distributions,"7,374.68"
November,2018,State,Onshore,State,AL,,Oil & Gas,Royalties,23.41
November,2018,State,Onshore,State,AR,,,Other Distributions,23.74
November,2018,State,Onshore,State,AR,,,Royalties,-571.62
November,2018,State,Onshore,State,AR,,,Sequestration,"-2,222.04"
November,2018,State,Onshore,State,AR,,Gas,Royalties,"31,128.83"
November,2018,State,Onshore,State,AR,,Hardrock,Other Distributions,8.64
November,2018,State,Onshore,State,AR,,Hardrock,Rents & Bonuses,0.00
November,2018,State,Onshore,State,AR,,Oil & Gas,Other Distributions,"-2,787.90"
November,2018,State,Onshore,State,AR,,Oil & Gas,Rents & Bonuses,"8,037.61"
November,2018,State,Onshore,State,CA,,,Other Distributions,0.21
November,2018,State,Onshore,State,CA,,,Royalties,"-82,521.43"
November,2018,State,Onshore,State,CA,,,Sequestration,"-250,700.09"
November,2018,State,Onshore,State,CA,,Gas,Royalties,"72,079.45"
November,2018,State,Onshore,State,CA,,Geothermal,Other Distributions,143.19
November,2018,State,Onshore,State,CA,,Geothermal,Rents & Bonuses,"1,833.00"
November,2018,State,Onshore,State,CA,,Geothermal,Royalties,"400,520.64"
November,2018,State,Onshore,State,CA,,Oil,Royalties,"3,201,828.03"
November,2018,State,Onshore,State,CA,,Oil & Gas,Other Distributions,"1,720.08"
November,2018,State,Onshore,State,CA,,Oil & Gas,Rents & Bonuses,921.00
November,2018,State,Onshore,State,CA,,Sodium,Royalties,"447,025.73"
November,2018,State,Onshore,State,CO,,,Other Distributions,"1,393.15"
November,2018,State,Onshore,State,CO,,,Royalties,"-217,096.74"
November,2018,State,Onshore,State,CO,,,Sequestration,"-659,758.09"
November,2018,State,Onshore,State,CO,,Coal,Other Distributions,"1,989.97"
November,2018,State,Onshore,State,CO,,Coal,Rents & Bonuses,"4,572.00"
November,2018,State,Onshore,State,CO,,Coal,Royalties,"1,121,647.22"
November,2018,State,Onshore,State,CO,,Gas,Royalties,"4,166,655.22"
November,2018,State,Onshore,State,CO,,Geothermal,Rents & Bonuses,"1,200.00"
November,2018,State,Onshore,State,CO,,Oil,Royalties,"1,569,152.03"
November,2018,State,Onshore,State,CO,,Oil & Gas,Other Distributions,"190,426.43"
November,2018,State,Onshore,State,CO,,Oil & Gas,Rents & Bonuses,"1,688,487.54"
November,2018,State,Onshore,State,CO,,Oil & Gas,Royalties,"2,056,149.59"
November,2018,State,Onshore,State,CO,,Sodium,Royalties,"56,683.04"
November,2018,State,Onshore,State,FL,,,Royalties,-2.44
November,2018,State,Onshore,State,FL,,,Sequestration,-7.41
November,2018,State,Onshore,State,FL,,Phosphate,Other Distributions,91.50
November,2018,State,Onshore,State,FL,,Phosphate,Rents & Bonuses,30.50
November,2018,State,Onshore,State,ID,,,Royalties,"-8,759.56"
November,2018,State,Onshore,State,ID,,,Sequestration,"-26,611.54"
