Calendar Year	Product	State/Offshore Region	FIPS Code	CPS/Planning Area	Production Volume	Onshore/Offshore	Category	
2013	Gas (mcf)	MT	30021	Dawson County	882	Onshore	Mixed Exploratory	
2013	Gas (mcf)	MT	30021	Dawson County	6,951	Onshore	Federal	
2013	Gas (mcf)	MT	30025	Fallon County	1,432	Onshore	Mixed Exploratory	
2013	Gas (mcf)	MT	30025	Fallon County	4,383,754	Onshore	Federal	
2013	Gas (mcf)	MT	30027	Fergus County	19,570	Onshore	Federal	
2013	Gas (mcf)	MT	30035	Glacier County	2,371	Onshore	Mixed Exploratory	
2013	Gas (mcf)	MT	30035	Glacier County	15,817	Onshore	Federal	
2013	Gas (mcf)	MT	30041	Hill County	230,132	Onshore	Federal	
2013	Gas (mcf)	MT	30051	Liberty County	22,150	Onshore	Mixed Exploratory	
2013	Gas (mcf)	MT	30051	Liberty County	81,926	Onshore	Federal	
2013	Gas (mcf)	MT	30071	Phillips County	4,161	Onshore	Mixed Exploratory	
2013	Gas (mcf)	MT	30071	Phillips County	4,978,948	Onshore	Federal	
2013	Gas (mcf)	MT	30073	Pondera County	3,186	Onshore	Federal	
2013	Gas (mcf)	MT	30075	Powder River County	10,309	Onshore	Federal	
2013	Gas (mcf)	MT	30079	Prairie County	882	Onshore	Mixed Exploratory	
2013	Gas (mcf)	MT	30079	Prairie County	29,367	Onshore	Federal	
2013	Gas (mcf)	MT	30083	Richland County	473,781	Onshore	Federal	
2013	Gas (mcf)	MT	30085	Roosevelt County	93,075	Onshore	Federal	
2013	Gas (mcf)	MT	30087	Rosebud County	607	Onshore	Federal	
2013	Gas (mcf)	MT	30091	Sheridan County	36,170	Onshore	Federal	
2013	Gas (mcf)	MT	30095	Stillwater County	3,260	Onshore	Federal	
2013	Gas (mcf)	MT	30101	Toole County	195,415	Onshore	Federal	
2013	Gas (mcf)	MT	30105	Valley County	1,333,086	Onshore	Federal	
2013	Gas (mcf)	MT	30109	Wibaux County	882	Onshore	Mixed Exploratory	
2013	Gas (mcf)	MT	30109	Wibaux County	111,066	Onshore	Federal	
2013	Oil (bbl)	MT	30005	Blaine County	33,736	Onshore	Federal	
2013	Oil (bbl)	MT	30009	Carbon County	436,561	Onshore	Federal	
2013	Oil (bbl)	MT	30011	Carter County	70,101	Onshore	Federal	
2013	Oil (bbl)	MT	30021	Dawson County	2,129	Onshore	Mixed Exploratory	
2013	Oil (bbl)	MT	30021	Dawson County	162,124	Onshore	Federal	
2013	Oil (bbl)	MT	30025	Fallon County	22,357	Onshore	Mixed Exploratory	
2013	Oil (bbl)	MT	30025	Fallon County	1,548,053	Onshore	Federal	
2013	Oil (bbl)	MT	30033	Garfield County	2,092	Onshore	Federal	
2013	Oil (bbl)	MT	30035	Glacier County	4,158	Onshore	Federal	
2013	Oil (bbl)	MT	30035	Glacier County	6,261	Onshore	Mixed Exploratory	
2013	Oil (bbl)	MT	30051	Liberty County	5,789	Onshore	Federal	
2013	Oil (bbl)	MT	30051	Liberty County	10,101	Onshore	Mixed Exploratory	
2013	Oil (bbl)	MT	30065	Musselshell County	4,960	Onshore	Federal	
2013	Oil (bbl)	MT	30069	Petroleum County	8,222	Onshore	Federal	
2013	Oil (bbl)	MT	30075	Powder River County	51,301	Onshore	Federal	
2013	Oil (bbl)	MT	30079	Prairie County	2,129	Onshore	Mixed Exploratory	
2013	Oil (bbl)	MT	30079	Prairie County	113,782	Onshore	Federal	
2013	Oil (bbl)	MT	30083	Richland County	547,231	Onshore	Federal	
2013	Oil (bbl)	MT	30085	Roosevelt County	120,612	Onshore	Federal	
2013	Oil (bbl)	MT	30087	Rosebud County	15,222	Onshore	Federal	
2013	Oil (bbl)	MT	30091	Sheridan County	37,121	Onshore	Federal	
2013	Oil (bbl)	MT	30095	Stillwater County	14,949	Onshore	Federal	
2013	Oil (bbl)	MT	30101	Toole County	43,198	Onshore	Federal	
2013	Oil (bbl)	MT	30109	Wibaux County	2,129	Onshore	Mixed Exploratory	
2013	Oil (bbl)	MT	30109	Wibaux County	100,533	Onshore	Federal	
2013	Oil (bbl)	MT	30111	Yellowstone County	369	Onshore	Federal	
2013	Coal (tons)	ND	38057	Mercer County	3,030,603	Onshore	Federal	
2013	Coal (tons)	ND	38065	Oliver County	1,458,948	Onshore	Federal	
2013	Gas (mcf)	ND	38007	Billings County	1,942,762	Onshore	Federal	
2013	Gas (mcf)	ND	38009	Bottineau County	602	Onshore	Federal	
2013	Gas (mcf)	ND	38011	Bowman County	1,148,494	Onshore	Federal	
2013	Gas (mcf)	ND	38013	Burke County	55,089	Onshore	Federal	
2013	Gas (mcf)	ND	38023	Divide County	51,850	Onshore	Federal	
2013	Gas (mcf)	ND	38025	Dunn County	2,291,811	Onshore	Federal	
2013	Gas (mcf)	ND	38033	Golden Valley County	276,270	Onshore	Federal	
2013	Gas (mcf)	ND	38053	McKenzie County	13,143,625	Onshore	Federal	
2013	Gas (mcf)	ND	38061	Mountrail County	2,356,799	Onshore	Federal	
2013	Gas (mcf)	ND	38075	Renville County	5,615	Onshore	Federal	
2013	Gas (mcf)	ND	38087	Slope County	97,635	Onshore	Federal	
2013	Gas (mcf)	ND	38089	Stark County	47,230	Onshore	Federal	
2013	Gas (mcf)	ND	38105	Williams County	1,020,558	Onshore	Federal	
2013	Leonardite (tons)	ND	38105	Williams County	W	Onshore	Federal	
2013	Oil (bbl)	ND	38007	Billings County	2,112,230	Onshore	Federal	
2013	Oil (bbl)	ND	38009	Bottineau County	27,694	Onshore	Federal	
2013	Oil (bbl)	ND	38011	Bowman County	979,818	Onshore	Federal	
2013	Oil (bbl)	ND	38013	Burke County	56,429	Onshore	Federal	
2013	Oil (bbl)	ND	38023	Divide County	68,077	Onshore	Federal	
2013	Oil (bbl)	ND	38025	Dunn County	1,846,024	Onshore	Federal	
2013	Oil (bbl)	ND	38033	Golden Valley County	406,544	Onshore	Federal	
2013	Oil (bbl)	ND	38053	McKenzie County	8,375,610	Onshore	Federal	
2013	Oil (bbl)	ND	38061	Mountrail County	3,275,030	Onshore	Federal	
2013	Oil (bbl)	ND	38075	Renville County	24,712	Onshore	Federal	
2013	Oil (bbl)	ND	38087	Slope County	429,809	Onshore	Federal	
2013	Oil (bbl)	ND	38089	Stark County	54,639	Onshore	Federal	
2013	Oil (bbl)	ND	38105	Williams County	735,545	Onshore	Federal	
2013	Gas (mcf)	NE	31033	Cheyenne County	944	Onshore	Federal	
2013	Gas (mcf)	NE	31105	Kimball County	14	Onshore	Federal	
2013	Oil (bbl)	NE	31033	Cheyenne County	22,835	Onshore	Federal	
2013	Oil (bbl)	NE	31057	Dundy County	192	Onshore	Federal	
2013	Oil (bbl)	NE	31087	Hitchcock County	3,736	Onshore	Federal	
2013	Oil (bbl)	NE	31105	Kimball County	2,483	Onshore	Federal	
2013	Oil (bbl)	NE	31145	Red Willow County	3	Onshore	Federal	
2013	Coal (tons)	NM	35045	San Juan County	W	Onshore	Federal	
2013	Gas (mcf)	NM	35001	Bernalillo County	14,676	Onshore	Federal	
2013	Gas (mcf)	NM	35005	Chaves County	6,779,066	Onshore	Federal	
2013	Gas (mcf)	NM	35007	Colfax County	246,318	Onshore	Federal	
2013	Gas (mcf)	NM	35015	Eddy County	19,725,846	Onshore	Mixed Exploratory	
2013	Gas (mcf)	NM	35015	Eddy County	136,365,227	Onshore	Federal	
2013	Gas (mcf)	NM	35021	Harding County	4,743,881	Onshore	Federal	
2013	Gas (mcf)	NM	35025	Lea County	1,434,994	Onshore	Mixed Exploratory	
2013	Gas (mcf)	NM	35025	Lea County	61,365,419	Onshore	Federal	
2013	Gas (mcf)	NM	35031	McKinley County	178,147	Onshore	Federal	
2013	Gas (mcf)	NM	35037	Quay County	2,671,068	Onshore	Federal	
2013	Gas (mcf)	NM	35039	Rio Arriba County	59,412	Onshore	Mixed Exploratory	
2013	Gas (mcf)	NM	35039	Rio Arriba County	230,081,384	Onshore	Federal	
2013	Gas (mcf)	NM	35041	Roosevelt County	672,372	Onshore	Federal	
2013	Gas (mcf)	NM	35045	San Juan County	116,705	Onshore	Mixed Exploratory	
2013	Gas (mcf)	NM	35045	San Juan County	310,625,695	Onshore	Federal	
2013	Gas (mcf)	NM	35043	Sandoval County	2,064,268	Onshore	Federal	
2013	Gas (mcf)	NM	35059	Union County	2,671,076	Onshore	Federal	
2013	Geothermal - Direct Use, Millions of Gallons	NM	35013	Dona Ana County	69,920,725	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	NM	35023	Hidalgo County	69,407	Onshore	Federal	
2013	Langbeinite (tons)	NM	35015	Eddy County	707,765	Onshore	Federal	
2013	Muriate Of Potash-Granular (tons)	NM	35015	Eddy County	342,439	Onshore	Federal	
2013	Muriate Of Potash-Standard (tons)	NM	35015	Eddy County	132,492	Onshore	Federal	
2013	Oil (bbl)	NM	35001	Bernalillo County	5,337	Onshore	Federal	
2013	Oil (bbl)	NM	35005	Chaves County	562,871	Onshore	Federal	
2013	Oil (bbl)	NM	35015	Eddy County	5,084,299	Onshore	Mixed Exploratory	
2013	Oil (bbl)	NM	35015	Eddy County	27,379,013	Onshore	Federal	
2013	Oil (bbl)	NM	35025	Lea County	966,505	Onshore	Mixed Exploratory	
2013	Oil (bbl)	NM	35025	Lea County	16,470,105	Onshore	Federal	
2013	Oil (bbl)	NM	35031	McKinley County	37,846	Onshore	Federal	
2013	Oil (bbl)	NM	35039	Rio Arriba County	818,969	Onshore	Federal	
2013	Oil (bbl)	NM	35041	Roosevelt County	77,599	Onshore	Federal	
2013	Oil (bbl)	NM	35045	San Juan County	518	Onshore	Mixed Exploratory	
2013	Oil (bbl)	NM	35045	San Juan County	926,145	Onshore	Federal	
2013	Oil (bbl)	NM	35043	Sandoval County	340,488	Onshore	Federal	
2013	Potash (tons)	NM	35015	Eddy County	W	Onshore	Federal	
2013	Salt (tons)	NM	35015	Eddy County	425,125	Onshore	Federal	
2013	Sylvite-Raw Ore (tons)	NM	35015	Eddy County	W	Onshore	Federal	
2013	Gas (mcf)	NV	32023	Nye County	3,422	Onshore	Federal	
2013	Geothermal - Direct Utilization, Hundreds of Gallons	NV	32001	Churchill County	57,238,368	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	NV	32001	Churchill County	813,846,736	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	NV	32011	Eureka County	3,064,559	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	NV	32013	Humboldt County	91,901,653	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	NV	32015	Lander County	336,324,946	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	NV	32019	Lyon County	1,698	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	NV	32021	Mineral County	19,609,001	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	NV	32027	Pershing County	68,110,797	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	NV	32031	Washoe County	107,973,152	Onshore	Federal	
2013	Oil (bbl)	NV	32011	Eureka County	40,392	Onshore	Federal	
2013	Oil (bbl)	NV	32023	Nye County	290,417	Onshore	Federal	
2013	Potash (tons)	NV	32009	Esmeralda County	W	Onshore	Federal	
2013	Gas (mcf)	NY	36013	Chautauqua County	10,816	Onshore	Federal	
2013	Gas (mcf)	NY	36015	Chemung County	1,012,178	Onshore	Federal	
2013	Gas (mcf)	NY	36099	Seneca County	3,644	Onshore	Federal	
2013	Gas (mcf)	Offshore Alaska		Beaufort Sea	30,392,157	Offshore	Federal	
2013	Oil (bbl)	Offshore Alaska		Beaufort Sea	687,623	Offshore	Federal	
2013	Gas (mcf)	Offshore Gulf		Central Gulf of Mexico	1,029,943,979	Offshore	Federal	
2013	Gas (mcf)	Offshore Gulf		Eastern Gulf of Mexico	35,829,285	Offshore	Federal	
2013	Gas (mcf)	Offshore Gulf		Western Gulf of Mexico	262,024,591	Offshore	Federal	
2013	Oil (bbl)	Offshore Gulf		Central Gulf of Mexico	390,379,777	Offshore	Federal	
2013	Oil (bbl)	Offshore Gulf		Eastern Gulf of Mexico	3,372	Offshore	Federal	
2013	Oil (bbl)	Offshore Gulf		Western Gulf of Mexico	68,647,640	Offshore	Federal	
2013	Gas (mcf)	Offshore Pacific		Southern California	27,502,417	Offshore	Federal	
2013	Oil (bbl)	Offshore Pacific		Southern California	18,571,785	Offshore	Federal	
2013	Gas (mcf)	OH	39009	Athens County	931	Onshore	Federal	
2013	Gas (mcf)	OH	39073	Hocking County	1,050	Onshore	Federal	
2013	Gas (mcf)	OH	39099	Mahoning County	63,798	Onshore	Federal	
2013	Gas (mcf)	OH	39111	Monroe County	13,831	Onshore	Federal	
2013	Gas (mcf)	OH	39119	Muskingum County	3,649	Onshore	Federal	
2013	Gas (mcf)	OH	39127	Perry County	3,792	Onshore	Federal	
2013	Gas (mcf)	OH	39133	Portage County	162,236	Onshore	Federal	
2013	Gas (mcf)	OH	39151	Stark County	22,116	Onshore	Federal	
2013	Gas (mcf)	OH	39155	Trumbull County	91,657	Onshore	Federal	
2013	Gas (mcf)	OH	39167	Washington County	34,522	Onshore	Federal	
2013	Oil (bbl)	OH	39073	Hocking County	2,072	Onshore	Federal	
2013	Oil (bbl)	OH	39089	Licking County	390	Onshore	Federal	
2013	Oil (bbl)	OH	39099	Mahoning County	2,732	Onshore	Federal	
2013	Oil (bbl)	OH	39111	Monroe County	995	Onshore	Federal	
2013	Oil (bbl)	OH	39119	Muskingum County	259	Onshore	Federal	
2013	Oil (bbl)	OH	39127	Perry County	277	Onshore	Federal	
2013	Oil (bbl)	OH	39133	Portage County	6,916	Onshore	Federal	
2013	Oil (bbl)	OH	39151	Stark County	265	Onshore	Federal	
2013	Oil (bbl)	OH	39155	Trumbull County	212	Onshore	Federal	
2013	Oil (bbl)	OH	39167	Washington County	1,824	Onshore	Federal	
2013	Coal (tons)	OK	40077	Latimer County	W	Onshore	Federal	
2013	Coal (tons)	OK	40079	Le Flore County	597,965	Onshore	Federal	
2013	Gas (mcf)	OK	40003	Alfalfa County	245,091	Onshore	Federal	
2013	Gas (mcf)	OK	40005	Atoka County	4,768	Onshore	Federal	
2013	Gas (mcf)	OK	40007	Beaver County	91,234	Onshore	Federal	
2013	Gas (mcf)	OK	40009	Beckham County	390,995	Onshore	Federal	
2013	Gas (mcf)	OK	40011	Blaine County	237,036	Onshore	Federal	
2013	Gas (mcf)	OK	40015	Caddo County	71,372	Onshore	Federal	
2013	Gas (mcf)	OK	40017	Canadian County	320,301	Onshore	Federal	
2013	Gas (mcf)	OK	40029	Coal County	2,108,673	Onshore	Federal	
2013	Gas (mcf)	OK	40039	Custer County	168,352	Onshore	Federal	
2013	Gas (mcf)	OK	40043	Dewey County	548,356	Onshore	Federal	
2013	Gas (mcf)	OK	40045	Ellis County	480,412	Onshore	Federal	
2013	Gas (mcf)	OK	40047	Garfield County	54,746	Onshore	Federal	
2013	Gas (mcf)	OK	40049	Garvin County	7,535	Onshore	Federal	
2013	Gas (mcf)	OK	40051	Grady County	21,256	Onshore	Federal	
2013	Gas (mcf)	OK	40055	Greer County	3,398	Onshore	Federal	
2013	Gas (mcf)	OK	40059	Harper County	43,723	Onshore	Federal	
2013	Gas (mcf)	OK	40061	Haskell County	230,827	Onshore	Federal	
2013	Gas (mcf)	OK	40063	Hughes County	683	Onshore	Federal	
2013	Gas (mcf)	OK	40073	Kingfisher County	37,076	Onshore	Federal	
2013	Gas (mcf)	OK	40077	Latimer County	271,473	Onshore	Federal	
2013	Gas (mcf)	OK	40079	Le Flore County	44,245	Onshore	Federal	
2013	Gas (mcf)	OK	40081	Lincoln County	36,742	Onshore	Federal	
2013	Gas (mcf)	OK	40093	Major County	2,535	Onshore	Mixed Exploratory	
2013	Gas (mcf)	OK	40093	Major County	788,921	Onshore	Federal	
2013	Gas (mcf)	OK	40091	McIntosh County	22,474	Onshore	Federal	
2013	Gas (mcf)	OK	40109	Oklahoma County	1,108	Onshore	Federal	
2013	Gas (mcf)	OK	40119	Payne County	4,180	Onshore	Federal	
2013	Gas (mcf)	OK	40121	Pittsburg County	1,648,509	Onshore	Federal	
2013	Gas (mcf)	OK	40129	Roger Mills County	5,535,927	Onshore	Federal	
2013	Gas (mcf)	OK	40135	Sequoyah County	17,689	Onshore	Federal	
2013	Gas (mcf)	OK	40139	Texas County	130,044	Onshore	Federal	
2013	Gas (mcf)	OK	40149	Washita County	119,977	Onshore	Federal	
2013	Gas (mcf)	OK	40151	Woods County	989,271	Onshore	Federal	
2013	Gas (mcf)	OK	40153	Woodward County	333,777	Onshore	Federal	
2013	Oil (bbl)	OK	40003	Alfalfa County	34,088	Onshore	Federal	
2013	Oil (bbl)	OK	40007	Beaver County	4,303	Onshore	Federal	
2013	Oil (bbl)	OK	40009	Beckham County	461	Onshore	Federal	
2013	Oil (bbl)	OK	40011	Blaine County	1,853	Onshore	Federal	
2013	Oil (bbl)	OK	40015	Caddo County	29	Onshore	Federal	
2013	Oil (bbl)	OK	40017	Canadian County	2,040	Onshore	Federal	
2013	Oil (bbl)	OK	40029	Coal County	4,381	Onshore	Federal	
2013	Oil (bbl)	OK	40031	Comanche County	3,846	Onshore	Federal	
2013	Oil (bbl)	OK	40039	Custer County	2,451	Onshore	Federal	
2013	Oil (bbl)	OK	40043	Dewey County	36,989	Onshore	Federal	
2013	Oil (bbl)	OK	40045	Ellis County	103,272	Onshore	Federal	
2013	Oil (bbl)	OK	40047	Garfield County	147	Onshore	Federal	
2013	Oil (bbl)	OK	40049	Garvin County	1,666	Onshore	Federal	
2013	Oil (bbl)	OK	40051	Grady County	975	Onshore	Federal	
2013	Oil (bbl)	OK	40059	Harper County	35	Onshore	Federal	
2013	Oil (bbl)	OK	40073	Kingfisher County	377	Onshore	Federal	
2013	Oil (bbl)	OK	40081	Lincoln County	1,825	Onshore	Federal	
2013	Oil (bbl)	OK	40093	Major County	98	Onshore	Mixed Exploratory	
2013	Oil (bbl)	OK	40093	Major County	26,289	Onshore	Federal	
2013	Oil (bbl)	OK	40109	Oklahoma County	5	Onshore	Federal	
2013	Oil (bbl)	OK	40119	Payne County	29	Onshore	Federal	
2013	Oil (bbl)	OK	40129	Roger Mills County	264,583	Onshore	Federal	
2013	Oil (bbl)	OK	40139	Texas County	2,905	Onshore	Federal	
2013	Oil (bbl)	OK	40141	Tillman County	15,012	Onshore	Federal	
2013	Oil (bbl)	OK	40149	Washita County	1,895	Onshore	Federal	
2013	Oil (bbl)	OK	40151	Woods County	55,375	Onshore	Federal	
2013	Oil (bbl)	OK	40153	Woodward County	1,352	Onshore	Federal	
2013	Gas (mcf)	PA	42053	Forest County	12,847	Onshore	Federal	
2013	Gas (mcf)	PA	42063	Indiana County	5,121	Onshore	Federal	
2013	Gas (mcf)	PA	42129	Westmoreland County	9,192	Onshore	Federal	
2013	Oil (bbl)	PA	42053	Forest County	1,498	Onshore	Federal	
2013	Gas (mcf)	SD	46047	Fall River County	1,643	Onshore	Federal	
2013	Gas (mcf)	SD	46063	Harding County	2,705,238	Onshore	Federal	
2013	Oil (bbl)	SD	46047	Fall River County	15,403	Onshore	Federal	
2013	Oil (bbl)	SD	46063	Harding County	170,191	Onshore	Federal	
2013	Gas (mcf)	TX	48037	Bowie County	155	Onshore	Federal	
2013	Gas (mcf)	TX	48051	Burleson County	2,370	Onshore	Federal	
2013	Gas (mcf)	TX	48121	Denton County	614,062	Onshore	Federal	
2013	Gas (mcf)	TX	48161	Freestone County	76,043	Onshore	Federal	
2013	Gas (mcf)	TX	48167	Galveston County	38,853	Onshore	Federal	
2013	Gas (mcf)	TX	48181	Grayson County	16,154	Onshore	Federal	
2013	Gas (mcf)	TX	48203	Harrison County	2,697	Onshore	Federal	
2013	Gas (mcf)	TX	48211	Hemphill County	8,592	Onshore	Federal	
2013	Gas (mcf)	TX	48215	Hidalgo County	17,698	Onshore	Federal	
2013	Gas (mcf)	TX	48217	Hill County	56,354	Onshore	Federal	
2013	Gas (mcf)	TX	48225	Houston County	286,534	Onshore	Federal	
2013	Gas (mcf)	TX	48239	Jackson County	144,215	Onshore	Federal	
2013	Gas (mcf)	TX	48251	Johnson County	1,624,473	Onshore	Federal	
2013	Gas (mcf)	TX	48287	Lee County	7,817	Onshore	Federal	
2013	Gas (mcf)	TX	48311	McMullen County	36,367	Onshore	Federal	
2013	Gas (mcf)	TX	48337	Montague County	65,477	Onshore	Federal	
2013	Gas (mcf)	TX	48339	Montgomery County	174,771	Onshore	Federal	
2013	Gas (mcf)	TX	48347	Nacogdoches County	168,155	Onshore	Federal	
2013	Gas (mcf)	TX	48355	Nueces County	16,022	Onshore	Federal	
2013	Gas (mcf)	TX	48357	Ochiltree County	3,137	Onshore	Federal	
2013	Gas (mcf)	TX	48367	Parker County	12,827	Onshore	Federal	
2013	Gas (mcf)	TX	48403	Sabine County	1,531,299	Onshore	Federal	
2013	Gas (mcf)	TX	48405	San Augustine County	79,647	Onshore	Federal	
2013	Gas (mcf)	TX	48407	San Jacinto County	75,042	Onshore	Federal	
2013	Gas (mcf)	TX	48419	Shelby County	136,264	Onshore	Mixed Exploratory	
2013	Gas (mcf)	TX	48419	Shelby County	10,671,199	Onshore	Federal	
2013	Gas (mcf)	TX	48427	Starr County	3,204,585	Onshore	Federal	
2013	Gas (mcf)	TX	48439	Tarrant County	23,191,822	Onshore	Federal	
2013	Gas (mcf)	TX	48441	Taylor County	3,263	Onshore	Federal	
2013	Gas (mcf)	TX	48477	Washington County	10,205	Onshore	Federal	
2013	Gas (mcf)	TX	48483	Wheeler County	3,615	Onshore	Federal	
2013	Gas (mcf)	TX	48497	Wise County	2,503,630	Onshore	Federal	
2013	Gas (mcf)	TX	48505	Zapata County	179,417	Onshore	Federal	
2013	Oil (bbl)	TX	48037	Bowie County	827	Onshore	Federal	
2013	Oil (bbl)	TX	48051	Burleson County	149	Onshore	Federal	
2013	Oil (bbl)	TX	48071	Chambers County	579	Onshore	Federal	
2013	Oil (bbl)	TX	48161	Freestone County	15	Onshore	Federal	
2013	Oil (bbl)	TX	48167	Galveston County	24,744	Onshore	Federal	
2013	Oil (bbl)	TX	48179	Gray County	1,674	Onshore	Federal	
2013	Oil (bbl)	TX	48181	Grayson County	5,100	Onshore	Federal	
2013	Oil (bbl)	TX	48211	Hemphill County	16	Onshore	Federal	
2013	Oil (bbl)	TX	48215	Hidalgo County	86	Onshore	Federal	
2013	Oil (bbl)	TX	48225	Houston County	66,979	Onshore	Federal	
2013	Oil (bbl)	TX	48239	Jackson County	40,975	Onshore	Federal	
2013	Oil (bbl)	TX	48287	Lee County	692	Onshore	Federal	
2013	Oil (bbl)	TX	48297	Live Oak County	606	Onshore	Federal	
2013	Oil (bbl)	TX	48311	McMullen County	2,870	Onshore	Federal	
2013	Oil (bbl)	TX	48337	Montague County	915	Onshore	Federal	
2013	Oil (bbl)	TX	48339	Montgomery County	1,244	Onshore	Federal	
2013	Oil (bbl)	TX	48347	Nacogdoches County	89	Onshore	Federal	
2013	Oil (bbl)	TX	48355	Nueces County	70	Onshore	Federal	
2013	Oil (bbl)	TX	48357	Ochiltree County	6	Onshore	Federal	
2013	Oil (bbl)	TX	48367	Parker County	66	Onshore	Federal	
2013	Oil (bbl)	TX	48403	Sabine County	3,902	Onshore	Federal	
2013	Oil (bbl)	TX	48405	San Augustine County	222	Onshore	Federal	
2013	Oil (bbl)	TX	48407	San Jacinto County	28,640	Onshore	Federal	
2013	Oil (bbl)	TX	48419	Shelby County	7,406	Onshore	Federal	
2013	Oil (bbl)	TX	48439	Tarrant County	2,155	Onshore	Federal	
2013	Oil (bbl)	TX	48477	Washington County	982	Onshore	Federal	
2013	Oil (bbl)	TX	48483	Wheeler County	1	Onshore	Federal	
2013	Oil (bbl)	TX	48497	Wise County	48,043	Onshore	Federal	
2013	Clay (tons)	UT	49031	Piute County	W	Onshore	Federal	
2013	Coal (tons)	UT	49007	Carbon County	4,626,265	Onshore	Federal	
2013	Coal (tons)	UT	49015	Emery County	3,482,244	Onshore	Federal	
2013	Coal (tons)	UT	49041	Sevier County	W	Onshore	Federal	
2013	Gas (mcf)	UT	49007	Carbon County	40,957,881	Onshore	Federal	
2013	Gas (mcf)	UT	49009	Daggett County	42,809	Onshore	Federal	
2013	Gas (mcf)	UT	49013	Duchesne County	6,618,212	Onshore	Federal	
2013	Gas (mcf)	UT	49015	Emery County	5,768,547	Onshore	Federal	
2013	Gas (mcf)	UT	49017	Garfield County	7,625	Onshore	Federal	
2013	Gas (mcf)	UT	49019	Grand County	63	Onshore	Mixed Exploratory	
2013	Gas (mcf)	UT	49019	Grand County	3,415,572	Onshore	Federal	
2013	Gas (mcf)	UT	49035	Salt Lake County	4,800	Onshore	Federal	
2013	Gas (mcf)	UT	49037	San Juan County	5,790,745	Onshore	Federal	
2013	Gas (mcf)	UT	49043	Summit County	126,874	Onshore	Federal	
2013	Gas (mcf)	UT	49047	Uintah County	54,035	Onshore	Mixed Exploratory	
2013	Gas (mcf)	UT	49047	Uintah County	234,648,234	Onshore	Federal	
2013	Gas (mcf)	UT	49049	Utah County	22,411	Onshore	Federal	
2013	Gas (mcf)	UT	49053	Washington County	4,129	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	UT	49001	Beaver County	9,908,211	Onshore	Federal	
2013	Geothermal - Electrical Generation, Kilowatt Hours	UT	49027	Millard County	3,078,555	Onshore	Federal	
2013	Geothermal - Electrical Generation, Thousands of Pounds	UT	49001	Beaver County	2,316,266,258	Onshore	Federal	
2013	Gilsonite (tons)	UT	49047	Uintah County	24,919	Onshore	Federal	
2013	Magnesium Chloride Brine (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2013	Oil (bbl)	UT	49007	Carbon County	32,935	Onshore	Federal	
2013	Oil (bbl)	UT	49009	Daggett County	52	Onshore	Federal	
2013	Oil (bbl)	UT	49013	Duchesne County	2,259	Onshore	Mixed Exploratory	
